region_id,n_bricks,total_area_deg2,total_n_gal,ra_center_deg,dec_center_deg,median_psf_r_arcsec,median_psfdepth_r,median_ebv,keep_in_area_window,total_n_lrg_v1_pure_massive,mean_lrg_density_v1_pure_massive,total_n_lrg_v2_baseline_dr10,mean_lrg_density_v2_baseline_dr10,total_n_lrg_v3_color_relaxed,mean_lrg_density_v3_color_relaxed,total_n_lrg_v4_mag_relaxed,mean_lrg_density_v4_mag_relaxed,total_n_lrg_v5_very_relaxed,mean_lrg_density_v5_very_relaxed
1919,1,0.0623564281927813,2303,227.2058823529412,-32.0,1.4682324,23.968763,0.22977443,False,4,64.14735602933493,11,176.40522908067103,190,3046.999411393409,369,5917.593593706147,535,8579.708868923546
1079,1,0.0624347671881541,3307,127.4461979913917,14.75,1.2187107,24.265842,0.037174575,False,7,112.11701933483188,19,304.3176239088294,169,2706.8251810837983,368,5894.15187360259,588,9417.829624125878
2102,1,0.062387039771275,3166,262.5218658892128,18.0,1.3458279,24.37473,0.058583606,False,78,1250.2596738996697,116,1859.3605406713034,195,3125.649184749174,367,5882.6320553997275,578,9264.744763000115
1939,1,0.0623975519310804,2759,230.2980625931446,21.5,1.2656521,24.17079,0.05534322,False,19,304.49912555841865,36,576.9457115843721,193,3093.0700648828843,366,5865.614734441117,575,9215.105115583723
1408,1,0.0607472597460621,4289,171.1267605633803,-84.5,1.5443285,24.940502,0.16273879,False,10,164.61647886344772,23,378.61790138592977,151,2485.7088308380607,356,5860.346647538739,600,9876.988731806863
542,2,0.12473019510579281,11149,44.634618758164855,-20.12499231896679,1.1485333999999998,25.1333495,0.018503019500000002,False,8,64.13843891781468,17,136.2941827003562,330,2645.710605359856,728,5836.597941521136,1238,9925.423422531823
821,1,0.0624595699898936,3421,73.2051282051282,-13.0,1.4563676,24.209938,0.11895058,False,5,80.05178391092086,13,208.13463816839425,182,2913.8849343575193,363,5811.759511932855,547,8757.665159854743
250,1,0.0623195155250387,3797,21.72413793103448,-32.5,1.2508272,24.907206,0.029098898,False,66,1059.058297291842,120,1925.560540530622,202,3241.360243226547,362,5808.774297267376,604,9691.98805400413
1302,1,0.0624975706137482,4920,157.875,-0.5,1.3294268,24.501041,0.067380555,False,4,64.00248778822262,13,208.0080853117235,156,2496.0970237406823,360,5760.2239009400355,604,9664.375656021615
2172,1,0.0617726473422354,4364,295.8992805755396,-79.0,1.5345496,24.901997,0.5421165,False,33,534.217026788119,52,841.7965270600664,244,3949.96831928185,355,5746.880136660068,491,7948.501822817166
1567,1,0.0623796929338717,3493,189.2877906976744,-17.5,1.0225111,24.323174,0.04012763,False,74,1186.2834925854302,109,1747.3635228623227,194,3109.9864535347765,358,5739.047166832216,557,8929.187910406548
253,1,0.0623804059821996,2638,22.16528925619835,33.0,1.3460873,24.187492,0.05812557,False,2,32.06134952970176,6,96.18404858910529,171,2741.2453847895003,358,5738.981565816615,564,9041.300567375896
1909,1,0.0624494818083187,3637,225.5042016806723,-7.75,1.2598412,24.569624,0.08686157,False,2,32.02588623775556,7,112.09060183214446,171,2738.2132733281005,358,5732.633636558246,551,8823.131658501658
2456,1,0.062336465372985,2262,336.4147909967846,30.5,1.4355913,24.24649,0.0635943,False,62,994.6024310013122,106,1700.4493175183725,191,3064.0171664717845,357,5726.98496560433,531,8518.288562285432
556,1,0.0624173432824211,4921,47.0281690140845,-10.0,1.356931,25.037195,0.088635445,False,4,64.08475256470167,12,192.254257694105,176,2819.7291128468732,356,5703.542978258449,566,9067.992487905285
289,1,0.0624338284246807,4857,25.8041958041958,-7.25,1.2641221,25.103107,0.031199278,False,2,32.03391575470616,6,96.10174726411847,173,2770.9337127820827,356,5702.037004337696,566,9065.598158581843
2384,1,0.060934623364659,4216,329.00000000000006,-83.0,1.6477392,24.850275,0.29072994,False,20,328.22062229401826,45,738.496400161541,171,2806.286320613856,347,5694.627796801216,564,9255.821548691314
248,1,0.062356550205144,3140,21.69517884914464,27.0,1.7408823,24.147182,0.10965993,False,12,192.44169153876763,21,336.77296019284336,159,2549.852412888671,355,5693.066708021876,610,9782.452653220687
2086,1,0.0624502565992022,2876,258.9130434782609,16.75,1.5638696,24.221659,0.07674873,False,6,96.07646672306308,29,464.36958916147154,143,2289.8224568996698,355,5684.524281114565,568,9095.238849783304
562,1,0.062351707718319,4979,48.28200972447326,-31.25,1.3230904,25.062513,0.017016338,False,1,16.0380531118348,10,160.38053111834802,186,2983.077878801273,354,5677.470801589519,576,9237.918592416845
345,1,0.0624207086114847,2982,30.04702194357367,27.75,1.37499,24.142742,0.059583176,False,2,32.040648760466375,4,64.08129752093275,161,2579.272225217543,354,5671.194830602548,537,8602.91419218522
61,1,0.0624528733307588,4804,5.632823365785813,3.75,1.2377833,24.928032,0.020483738,False,6,96.07244118654388,12,192.14488237308777,144,2305.7385884770533,353,5652.261956474998,568,9094.857765659488
1881,1,0.0624666189454705,6264,221.3342696629213,8.75,1.3824344,25.805569,0.030012324,False,3,48.02565034965018,12,192.1026013986007,181,2897.5475710955607,353,5651.018191142171,554,8868.736764568734
1760,2,0.12489896361661221,7447,210.25210084033614,-7.75,1.24566445,24.412196,0.034961035,False,6,48.03882935664303,16,128.10354495104806,358,2866.316818279701,705,5644.5624494055555,1073,8590.943983279662
38,1,0.0620183558612167,9647,4.05,-74.0,1.1923639,25.29835,0.03736747,False,14,225.73961862724786,27,435.3549787811209,183,2950.739300627597,350,5643.490465681197,634,10222.779872119654
882,1,0.0588779040669423,4432,78.75,-87.0,1.3404025,25.385769,0.1439787,False,5,84.92150118515019,18,305.7174042665407,161,2734.4723381618364,332,5638.787678693973,538,9137.553527522161
2482,1,0.0624502565992144,3118,339.0,16.75,1.6145658,24.312485,0.06981799,False,3,48.038233361522146,9,144.11470008456644,177,2834.255768329807,352,5636.486047751932,560,8967.1368941508
428,1,0.0623057105589016,5198,36.03015075376884,-34.25,1.1446029,25.022146,0.01914531,False,3,48.149679589383815,8,128.39914557169018,178,2856.8809889701065,351,5633.512511957906,553,8875.590937643083
2025,1,0.0623605780792757,4147,241.7889908256881,25.0,1.4588512,24.774101,0.06408468,False,5,80.17885904848036,22,352.78697981331356,178,2854.367382125901,351,5628.555905203321,556,8915.889126191016
45,1,0.0624566943109199,3635,4.442877291960508,-10.25,1.4797088,24.350906,0.03919991,False,3,48.033281829894754,6,96.06656365978951,159,2545.763936984422,351,5619.893974097687,583,9334.46776894288
1057,1,0.0624604166605536,4006,125.5960729312763,8.25,1.1288687,24.264713,0.025844738,False,3,48.030419270235626,19,304.192655378159,161,2577.6325008359786,351,5619.559054617568,557,8917.64784450708
166,1,0.0623960568143419,3225,15.0,13.25,1.3071737,24.198536,0.055146456,False,5,80.13326891597318,9,144.23988404875172,190,3045.064218806981,350,5609.328824118123,542,8686.446350491493
1594,1,0.0603385432679305,6163,192.4615384615385,-85.0,1.2142508,25.442806,0.22098966,False,10,165.73154501916736,21,348.0362445402514,166,2751.143647318178,338,5601.726221647857,527,8734.052422510118
917,1,0.0623857210209665,5440,84.4314381270903,-34.0,1.1391002,25.139309,0.033846136,False,4,64.11723603636297,8,128.23447207272594,157,2516.6015144272465,349,5594.22884417267,581,9313.02853428172
2638,1,0.062295759476353,3544,356.0869565217391,-37.25,1.3167213,24.419,0.014603568,False,2,32.10491399112302,5,80.26228497780755,160,2568.3931192898417,348,5586.255034455406,572,9182.005401461185
1613,1,0.0624975706137546,3786,194.375,-0.5,1.3042079,24.35232,0.030953942,False,3,48.00186584116205,7,112.00435362937812,167,2672.1038651580207,349,5584.217059521852,523,8368.32527830925
1653,1,0.0622867444258077,4097,199.5361781076067,-41.75,1.4681046,24.917124,0.1310148,False,36,577.97209232666,63,1011.4511615716549,162,2600.87441546997,347,5571.008778815306,579,9295.717818253781
514,1,0.0624755582888743,2810,42.10893854748603,6.25,1.3929633,24.50495,0.1959984,False,5,80.03129762972289,12,192.07511431133494,169,2705.0578598846337,348,5570.178315028713,532,8515.330067802515
1111,3,0.1874201329898553,12106,131.70832989481195,1.6666597896239708,1.3617476,24.825253,0.041233696,False,61,325.471970523582,117,624.2659106763786,530,2827.8712193032534,1042,5559.70152927168,1674,8931.804568138956
2395,1,0.0622840356223654,6346,329.8101265822785,-49.0,1.3501525,24.99963,0.033415526,False,14,224.77670016251773,31,497.7198360741464,150,2408.321787455547,346,5555.195589730795,554,8894.735135002487
2375,1,0.0622867444258124,4980,328.4415584415584,-41.75,1.3032999,25.062218,0.016483275,False,4,64.21912136962403,7,112.38346239684208,176,2825.6413402634576,346,5554.95399847248,511,8203.992754969471
1228,1,0.0624252783839014,3465,148.1102362204724,28.25,1.8250158,24.243057,0.019393,False,1,16.019151630373603,11,176.2106679341096,161,2579.08341249015,346,5542.626464109266,555,8890.629154857348
2351,1,0.0624329581873874,3842,326.330014224751,12.75,1.589351,24.600847,0.11762821,False,57,912.9793246208064,88,1409.5119397654557,182,2915.1269663331013,346,5541.944672259632,568,9097.758883940669
833,1,0.0623057105589029,5084,74.02010050251256,-34.25,1.375571,25.045017,0.017848082,False,1,16.049893196460935,9,144.44903876814843,157,2519.8332318443668,345,5537.2131527790225,571,9164.489015179195
1561,1,0.0603661313147005,4850,188.6538461538462,-86.0,1.2516145,25.342049,0.1267671,False,3,49.69674111399339,12,198.78696445597356,160,2650.4928594129806,334,5532.903844024598,544,9011.675722004135
1475,1,0.062360171453923,3375,179.55,33.75,1.5129708,24.073471,0.018520173,False,2,32.07175274490337,9,144.32288735206518,154,2469.5249613575597,345,5532.377348495832,576,9236.664790532172
2377,1,0.0624147743119359,3151,328.5813630041725,-4.25,1.8566809,24.176044,0.041526396,False,10,160.21847567728284,26,416.5680367609354,158,2531.451915701069,345,5527.537410866258,556,8908.147247656927
1554,1,0.0624261705894269,3960,187.5106082036775,11.25,1.1291153,24.302282,0.038605157,False,4,64.0756907276558,10,160.1892268191395,159,2547.008706424318,345,5526.528325260312,539,8634.199325551619
256,1,0.0624678900595803,3256,22.53146853146853,7.0,1.5147291,24.294386,0.03615528,False,2,32.01644874018397,4,64.03289748036794,159,2545.307674844625,345,5522.837407681734,533,8532.383589259027
126,1,0.0623364653729922,2687,12.58842443729904,30.5,1.5417019,24.372917,0.07371881,False,6,96.25184816140619,13,208.54567101638008,162,2598.799900357967,344,5518.439294587289,497,7972.861422703146
1339,1,0.0624142964104577,3743,162.375,-3.0,1.2629397,24.52789,0.042148814,False,2,32.04394049157132,6,96.13182147471396,183,2932.020554978776,344,5511.557764550267,524,8395.512408791687
779,3,0.1871682735327993,15901,70.09732285171899,-18.41666730821562,1.131072,25.145123,0.043603465,False,5,26.713929159173453,32,170.96914661871008,467,2495.0809834668003,1031,5508.412192621566,1640,8762.168764208893
424,2,0.1247793293322757,5796,35.78947368421052,18.5,1.3915002,24.536703000000003,0.22860023499999998,False,7,56.09903529261368,19,152.2688100799514,338,2708.7819898433463,687,5505.719606575086,1071,8583.152399769893
67,1,0.0621359114891695,5279,6.032171581769437,-59.0,1.1159015,25.195278,0.011635009,False,2,32.187505615792034,8,128.75002246316814,159,2558.9066964554668,342,5504.063460300438,556,8948.126561190185
531,1,0.062348088134419,5370,43.9811320754717,-42.75,1.2068081,25.124008,0.01505346,False,6,96.23390515302306,16,256.62374707472816,152,2437.925597209917,343,5501.371577914484,592,9495.078641764941
2226,1,0.0621876891656315,4526,308.8356164383562,-52.75,1.203814,25.024467,0.040262178,False,0,0.0,1,16.080353095877015,159,2556.7761422444455,342,5499.4807587899395,538,8651.229965581835
896,1,0.0623745842382534,5672,80.39246467817897,-28.000000000000004,1.259873,25.106066,0.027082883,False,7,112.2251969369762,21,336.6755908109286,177,2837.6942654063982,343,5499.034649911834,547,8769.59753207514
362,1,0.0624069903217806,5799,31.77233429394813,-15.75,1.1994967,25.125847,0.03195434,False,18,288.42922735400424,34,544.8107627797858,133,2131.171513226809,343,5496.179165690192,573,9181.663737435803
2182,1,0.0622578526116111,5539,298.7191011235955,-52.0,1.5748092,25.253695,0.052722298,False,7,112.43561585184676,17,273.05792421162784,133,2136.2767011850883,342,5493.282945904513,597,9589.15180907893
1223,1,0.062356550205149,3222,147.3872472783826,27.0,1.4393767,24.055946,0.022851115,False,1,16.03680762822935,7,112.25765339760547,150,2405.5211442344025,342,5484.588208854439,549,8804.207387897914
2196,1,0.0623636350330958,3246,301.9736842105263,-42.5,1.5201987,24.502384,0.056442533,False,49,785.7143024776564,92,1475.218690366212,176,2822.157494613623,342,5483.965131578744,589,9444.606615496727
271,1,0.0623896646661386,2348,23.81578947368421,18.5,1.4863663,24.13738,0.06798273,False,23,368.6508033514569,37,593.0469445219089,162,2596.583919258088,342,5481.677162878185,582,9328.468154371649
1731,1,0.0624427131056299,3439,207.1214392803598,22.25,1.5350167,24.229765,0.019539705,False,2,32.02935779899157,8,128.11743119596628,149,2386.187156024872,342,5477.020183627558,539,8631.911926828228
2553,2,0.12489434246556749,5525,347.9665971404179,4.87497674052768,1.6817182,24.254278499999998,0.07556805,False,48,384.3248545324082,100,800.6767802758504,332,2658.2469105158234,684,5476.629177086817,1114,8919.539332272974
245,1,0.0622701232533746,5652,21.33466135458167,-46.0,1.1969723,25.103642,0.013346664,False,12,192.70878830884095,32,513.8901021569092,178,2858.513693247807,341,5476.141401109563,570,9153.667444669945
380,1,0.0624862163214792,5208,32.92072322670376,-3.25,1.2066963,25.106369,0.027484307,False,2,32.00705880014236,5,80.0176470003559,169,2704.596468612029,342,5473.207054824344,555,8881.958817039505
996,1,0.062130103617694,2244,112.361963190184,-63.25,1.2577231,24.312286,0.16128622,False,36,579.4292605967516,75,1207.1442929098994,180,2897.1463029837582,340,5472.3874611915435,523,8417.819535891698
2291,1,0.0624993554658676,4631,319.625,0.25,1.1917799,25.075611,0.07784836,False,3,48.00049500731847,16,256.0026400390318,150,2400.0247503659234,342,5472.0564308343055,550,8800.090751341719
2118,1,0.0623612653258085,1450,271.5952732644018,20.25,1.6367853,23.528492,0.09308666,False,27,432.9610674019779,60,962.1357053377286,184,2950.5494963690344,341,5468.137925336091,548,8787.506108751255
1285,1,0.0623737806650874,3253,155.3248811410459,29.0,1.4464492,24.07791,0.028843526,False,4,64.12951014590219,13,208.42090797418211,156,2501.0508956901854,341,5467.040739938161,540,8657.483869696794
1098,1,0.0624707998707749,5110,130.125,-1.75,1.3060143,25.306452,0.029301139,False,7,112.05235109010893,17,272.1271383616931,153,2449.144245255238,341,5458.550245961021,571,9140.270353207457
873,1,0.0624862163214776,2718,77.73296244784423,3.25,1.146782,24.068645,0.08518923,False,2,32.00705880014318,10,160.0352940007159,143,2288.5047042102374,341,5457.203525424412,537,8593.895287838444
1108,1,0.0623784412815356,3145,131.25,15.25,1.4555577,24.044918,0.021179177,False,4,64.12471869802916,7,112.21825772155103,170,2725.300544666239,340,5450.601089332478,525,8416.369329116327
1497,1,0.0624666189454705,4004,181.6432584269663,-8.75,1.232583,24.423246,0.052268796,False,4,64.03420046620025,12,192.1026013986007,157,2513.3423682983594,340,5442.907039627021,541,8660.625613053582
1045,1,0.0624945958979791,3430,122.875,0.75,1.3076979,24.489653,0.031471636,False,14,224.01936997648016,45,720.0622606386862,165,2640.228289008516,340,5440.470413714518,596,9536.824607570155
881,1,0.0623248447850811,5466,78.7248322147651,-51.75,1.2811267,25.164967,0.016907353,False,1,16.04496575079114,6,96.26979450474684,145,2326.520033864715,339,5439.243389518196,590,9466.529792966772
1880,1,0.0583517316424008,4188,221.3513513513514,-87.25,1.5317699,24.794945,0.13899322,False,4,68.54980799050415,12,205.64942397151242,164,2810.54212761067,317,5432.572283247453,502,8603.00090280827
2380,1,0.0622321749739997,6499,328.8555858310627,-59.5,1.288816,25.85654,0.039254233,False,6,96.41314966907024,17,273.1705907290323,159,2554.948466230361,338,5431.27409802429,565,9078.90492717078
1239,1,0.062420273476282,3132,149.058487874465,-13.5,1.4285225,24.226065,0.066470444,False,5,80.10218029403322,10,160.20436058806644,148,2371.024536703383,339,5430.927823935452,589,9436.036838637112
146,1,0.0624210742473167,2087,13.85670731707317,24.5,1.2240331,24.19078,0.059656423,False,26,416.5259940414701,53,849.0722186229967,169,2707.418961269556,339,5430.858153079168,575,9211.632560532513
117,1,0.0624707998707726,5662,11.875,-1.75,1.2353622,25.114132,0.031954575,False,4,64.02991490863603,8,128.05982981727206,170,2721.271383617031,339,5426.535288506903,522,8355.903895577001
910,1,0.0623742574875131,4090,83.20754716981132,-17.25,1.2741396,24.368652,0.075210005,False,8,128.2580398107592,19,304.61284455055306,150,2404.838246451735,338,5418.9021820045755,592,9491.09494599618
1600,1,0.0623875398086153,3769,192.8005865102639,19.0,1.3431454,24.129278,0.021120477,False,0,0.0,6,96.17305023416615,174,2789.0184567908186,338,5417.748496524693,539,8639.54567936926
1757,1,0.0624207086114791,3155,209.7648902821317,27.75,1.4792447,24.254673,0.018403266,False,5,80.10162190117312,14,224.28454132328474,169,2707.4348202596516,338,5414.869640519303,532,8522.81257028482
1566,1,0.0624451089910109,3463,189.1759776536313,6.5,1.2790736,24.09498,0.020942798,False,2,32.02812890098253,12,192.16877340589517,163,2610.292505430076,338,5412.753784266047,557,8919.833898923634
1802,1,0.0623565502051773,3472,213.7325038880249,27.0,1.2749015,24.100891,0.018640073,False,0,0.0,6,96.22084576933243,170,2726.257296797752,337,5404.404170710838,521,8355.1767743037
2369,1,0.0610639688832782,3391,328.0645161290323,-82.75,1.6304864,24.677193,0.31421676,False,17,278.3965783897039,33,540.4168874623665,163,2669.3318986777495,330,5404.168874623664,556,9105.205740275023
91,1,0.0623613448843004,2705,9.095022624434389,23.25,1.4665275,24.062733,0.025903236,False,3,48.10672389387895,7,112.24902241905089,152,2437.4073439565336,337,5403.988650745735,533,8546.96127847916
2060,1,0.0623835625689513,2846,250.8885542168675,23.0,1.4864262,24.129654,0.03970421,False,3,48.08959085470889,6,96.17918170941778,154,2468.5989972083894,337,5402.0640393456315,520,8335.529081482873
1117,1,0.0624118035622368,3917,133.4873949579832,-8.0,1.2759136,24.293192,0.03079271,False,4,64.09044077713948,10,160.2261019428487,169,2707.821122834143,337,5399.6196354740005,523,8379.825131610985
1934,1,0.0624142964104704,3172,230.125,-2.9999999999999996,1.5720341,24.466232,0.13208523,False,5,80.10985122891199,13,208.28561319517118,168,2691.691001291443,337,5399.403972828669,581,9308.764712799573
199,1,0.0624173432824344,3249,18.12676056338028,10.0,1.7269574,24.295853,0.040140964,False,3,48.063564423516006,15,240.31782211758005,164,2627.4748551522084,337,5399.140403574965,503,8058.657635009517
1742,1,0.0624236045557916,3634,208.2169390787519,-21.0,1.010989,24.69454,0.077074714,False,5,80.09790584155084,12,192.23497401972202,173,2771.3875421176595,337,5398.598853720527,518,8298.143045184668
2230,1,0.0624404643164047,3076,309.125,2.5,1.7056437,24.329296,0.11011943,False,17,272.25934634079374,41,656.625482351326,149,2386.2730943987217,337,5397.141159814558,546,8744.32959423961
