region_id,brickname,ra,dec,area_deg2,n_gal,n_lrg_v1_pure_massive,n_lrg_v2_baseline_dr10,n_lrg_v3_color_relaxed,n_lrg_v4_mag_relaxed,n_lrg_v5_very_relaxed
1582,2770m830,277.0,-83.0,0.0609346233646605,1872,17,38,129,259,427
1583,2776m760,277.6704545454546,-76.0,0.0618549810569043,1953,13,33,88,193,369
1584,2781m565,278.1203007518797,-56.5,0.0622484827978954,1328,17,35,81,191,343
1584,2781m567,278.1612090680101,-56.75,0.0621490573193485,1226,22,46,88,180,308
1585,2785m740,278.55,-74.0,0.062018355861218,2264,15,34,138,317,493
1586,2790m700,279.0725806451613,-70.0,0.0620600574211487,3229,17,26,113,244,416
1586,2793m697,279.3227091633466,-69.75,0.0620528096136484,3605,19,45,130,278,465
1587,2797m767,279.7005988023952,-76.75,0.0617605353872054,4030,13,31,142,299,499
1588,2808m597,280.8493150684931,-59.75,0.0621090711880951,2432,10,19,81,200,347
1589,2808m712,280.8154506437768,-71.25,0.0620805341807019,2279,19,31,125,290,491
1590,2809m875,280.9090909090909,-87.5,0.0594809355861681,3178,10,19,99,215,383
1591,2811m600,281.1878453038674,-60.0,0.0621546468268769,2519,12,32,91,223,395
1592,2818m632,281.8711656441718,-63.25,0.0621301036176825,3680,10,19,85,185,304
1592,2820m630,282.0364741641337,-63.0,0.0620959157508311,5178,11,22,130,232,376
1593,2829m807,282.9661016949153,-80.75,0.0613000823227885,2038,11,20,98,194,325
1594,2830m472,283.0408163265306,-47.25,0.0623387945256965,2638,12,27,114,270,462
1595,2831m642,283.1428571428572,-64.25,0.0620635589671521,5819,10,33,131,286,478
1596,2840m825,284.0625,-82.5,0.0611841040673208,1418,10,21,105,208,350
1597,2857m485,285.7828810020877,-48.5,0.0622502683005088,3296,13,20,88,205,359
1598,2866m460,286.6733067729083,-46.0,0.0622701232533691,2695,10,31,128,258,416
1599,2868m490,286.8987341772152,-49.0,0.0622840356223821,3083,22,35,111,239,422
1600,2869m525,286.9772727272727,-52.5,0.0622596422141412,2661,10,26,99,231,415
1601,2870m500,287.0322580645162,-50.0,0.0622052032044733,3217,17,27,89,186,349
1602,2872m487,287.2058823529412,-48.75,0.0623330633248027,2714,15,31,110,280,432
1603,2874m445,287.4757281553398,-44.5,0.0623228053413351,2967,15,32,102,239,388
1604,2877m502,287.7272727272727,-50.25,0.0622829702659355,3054,11,18,110,241,406
1605,2878m585,287.8571428571428,-58.5,0.0622021607418198,3740,13,35,132,306,497
1606,2879m685,287.9323308270677,-68.5,0.062002038043141,2390,10,21,95,248,461
1607,2880m647,288.0582524271845,-64.75,0.0621216118711766,4872,10,19,109,245,434
1608,2887m882,288.75,-88.25,0.0572596668457378,3342,11,16,87,210,341
1609,2891m367,289.1522491349481,-36.75,0.0623813027136228,2696,10,16,83,177,281
1610,2893m505,289.3695652173913,-50.5,0.0622249939265172,2519,17,35,114,238,401
1611,2894m695,289.488188976378,-69.5,0.0620445655716698,1999,10,23,74,189,364
1612,2896m392,289.6422182468694,-39.25,0.0623392510553589,2580,16,41,114,239,402
1613,2897m367,289.7750865051903,-36.75,0.062381302713633,2827,10,19,113,248,412
1613,2898m370,289.84375,-37.0,0.0623933497273705,1808,10,19,85,190,321
1614,2897m505,289.7608695652174,-50.5,0.0622249939265334,2484,10,21,82,189,326
1615,2905m817,290.5714285714286,-81.75,0.0614967892123481,1840,17,32,175,306,444
1616,2910m840,291.038961038961,-84.0,0.0610880144890386,2225,11,18,108,279,461
1617,2915m785,291.5753424657534,-78.5,0.0614489721360785,4591,29,40,186,310,448
1617,2917m782,291.744966442953,-78.25,0.0615024935022691,3315,24,35,140,233,352
1618,2916m565,291.6541353383458,-56.5,0.0622484827978954,2290,10,21,76,182,366
1619,2916m747,291.6753926701571,-74.75,0.0619706558172416,2011,12,24,92,182,321
1620,2918m390,291.8181818181818,-39.0,0.0623378618957579,2307,18,44,119,228,423
1621,2920m790,292.0143884892086,-79.0,0.0617726473422354,4126,13,31,131,262,425
1622,2922m697,292.2310756972112,-69.75,0.062052809613644,2346,12,22,97,194,366
1623,2924m712,292.4034334763949,-71.25,0.0620805341807101,2407,10,23,127,233,413
1624,2925m402,292.540834845735,-40.25,0.0623329108799048,2305,15,23,71,157,289
1625,2925m425,292.5,-42.5,0.0623636350331427,2434,10,21,88,198,347
1626,2926m685,292.6691729323308,-68.5,0.062002038043141,1860,14,27,124,246,381
1627,2926m787,292.6573426573427,-78.75,0.0613920106749516,3733,14,24,128,264,439
1627,2928m785,292.8082191780822,-78.5,0.0614489721360861,4904,22,36,216,387,565
1628,2929m697,292.9482071713147,-69.75,0.0620528096136528,2437,13,30,104,210,403
1629,2930m795,293.0075187969925,-79.5,0.0616585875324933,5007,14,29,225,439,684
1629,2931m792,293.1617647058824,-79.25,0.0617174629557397,4287,11,32,157,297,482
1630,2935m627,293.5843373493976,-62.75,0.0620611742029482,2198,19,29,122,228,391
1631,2939m787,293.9160839160839,-78.75,0.0613920106749541,4015,11,19,105,214,372
1631,2940m785,294.041095890411,-78.5,0.0614489721360861,4970,14,38,195,373,551
1631,2941m782,294.1610738255034,-78.25,0.0615024935022716,4664,10,14,154,265,425
1632,2940m530,294.0,-53.0,0.0622566771463296,2305,17,40,111,241,446
1633,2941m627,294.1265060240964,-62.75,0.0620611742029482,2071,16,24,103,205,353
1634,2944m570,294.4416243654823,-57.0,0.0622049165825159,2497,10,19,94,208,394
1635,2944m792,294.4852941176471,-79.25,0.0617174629557444,4642,29,49,212,357,535
1636,2948m527,294.8630136986301,-52.75,0.0621876891656315,2233,11,21,131,271,423
1637,2950m697,295.0996015936255,-69.75,0.0620528096136528,2655,13,20,108,210,343
1638,2951m807,295.1694915254237,-80.75,0.0613000823227824,910,12,18,89,150,252
1639,2955m800,295.511811023622,-80.0,0.0615288330411935,2025,11,15,71,165,319
1640,2957m562,295.7462686567164,-56.25,0.0621906483917634,1989,15,35,108,210,345
1641,2958m790,295.8992805755396,-79.0,0.0617726473422354,4364,33,52,244,355,491
1641,2958m792,295.8088235294118,-79.25,0.0617174629557349,4215,15,33,155,254,421
1642,2960m417,296.0482374768089,-41.75,0.0622867444257935,2655,24,35,104,224,377
1643,2962m630,296.2613981762918,-63.0,0.0620959157508427,2528,12,24,95,199,387
1644,2963m710,296.3135593220339,-71.0,0.062078624273952,2944,11,28,112,273,497
1645,2964m787,296.4335664335665,-78.75,0.0613920106749591,4225,29,51,166,304,478
1646,2968m412,296.8508287292818,-41.25,0.0623071169389589,2715,10,26,113,258,457
1647,2970m600,297.0994475138122,-60.0,0.0621546468268578,3495,13,35,184,400,635
1648,2970m830,297.0,-83.0,0.060934623364659,1858,10,24,97,215,404
1649,2971m790,297.1942446043166,-79.0,0.0617726473422354,4517,23,43,240,378,528
1650,2972m495,297.2494669509595,-49.5,0.0623137291925153,2271,11,28,123,265,457
1651,2976m415,297.6155268022181,-41.5,0.062297561367409,2491,12,27,79,195,362
1652,2976m787,297.6923076923077,-78.75,0.0613920106749492,4507,29,59,184,317,503
1653,2977m717,297.7533039647577,-71.75,0.0620808815535325,2834,25,48,122,274,477
1654,2981m680,298.125,-68.0,0.0619753063649134,3200,11,19,104,205,342
1655,2984m495,298.4008528784648,-49.5,0.0623137291925236,2319,14,31,100,215,377
1656,2984m592,298.4594594594595,-59.25,0.0621842449234005,2161,23,38,101,191,299
1657,2984m790,298.4892086330935,-79.0,0.0617726473422402,4406,12,23,164,301,483
1657,2984m792,298.4558823529412,-79.25,0.0617174629557349,4137,17,29,156,297,512
1658,2987m495,298.7846481876333,-49.5,0.0623137291925071,2727,10,19,88,204,375
1659,2987m610,298.7179487179487,-61.0,0.062155030212727,2338,11,29,90,218,368
1660,2989m292,298.9030206677265,-29.25,0.0624201735651654,1567,59,86,118,193,279
1660,2991m292,299.1891891891892,-29.25,0.0624201735651321,4781,26,46,106,211,412
1661,2989m592,298.9459459459459,-59.25,0.062184244923407,1684,44,67,109,197,328
1662,2990m822,299.0909090909091,-82.25,0.0612958287727063,1783,11,18,95,207,330
1663,2991m505,299.1521739130435,-50.5,0.062224993926501,3012,11,20,106,245,403
1664,2991m580,299.1383812010444,-58.0,0.0622620051534837,3361,12,26,119,266,451
1665,2991m815,299.1666666666667,-81.5,0.0615872057817403,1541,12,19,75,183,339
1666,2997m417,299.721706864564,-41.75,0.0622867444257935,2113,11,17,91,178,306
1667,2997m790,299.7841726618705,-79.0,0.0617726473422329,4030,29,39,168,300,468
1668,2997m812,299.7321428571428,-81.25,0.0611209548941606,1300,12,25,68,132,254
1669,2999m622,299.9109792284867,-62.25,0.062173996419649,2792,31,69,154,308,524
1670,3000m555,300.0731707317073,-55.5,0.0621664888839423,3983,10,22,114,266,456
1671,3001m200,300.1327433628318,-20.0,0.0623689297799872,3566,10,19,126,292,443
1672,3001m747,300.1570680628272,-74.75,0.0619706558172416,3646,10,26,109,231,401
1673,3004m595,300.4087193460491,-59.5,0.0622321749739997,1638,13,24,81,172,275
1674,3007m222,300.7646176911544,-22.25,0.0624427131056357,3523,17,35,116,234,430
1675,3007m585,300.7142857142857,-58.5,0.0622021607418264,3268,14,26,102,224,393
1676,3008m512,300.8628318584071,-51.25,0.0623153404966339,3762,10,23,115,213,355
1677,3009m557,300.958230958231,-55.75,0.0622265396944421,4042,16,28,114,258,405
1678,3018m492,301.843220338983,-49.25,0.0622334016081098,2798,10,17,79,230,423
1679,3019m425,301.9736842105263,-42.5,0.0623636350330958,3246,49,92,176,342,589
1680,3020m535,302.0232558139535,-53.5,0.0622488469074676,3504,11,23,97,205,364
1681,3021m472,302.1428571428572,-47.25,0.0623387945257052,2325,13,18,70,164,321
1682,3025m462,302.58,-46.25,0.0622361256500483,3133,10,25,145,325,552
1683,3025m815,302.5,-81.5,0.0615872057817403,1550,31,65,154,291,456
1684,3029m812,302.9464285714286,-81.25,0.0611209548941587,1554,27,46,119,215,359
1685,3030m600,303.0662983425414,-60.0,0.0621546468268769,2261,30,47,94,191,343
1686,3035m470,303.5902636916836,-47.0,0.0622513222257129,2305,17,35,109,235,418
1687,3035m772,303.5403726708075,-77.25,0.0616855695506516,2653,10,20,96,225,395
1688,3036m622,303.6498516320475,-62.25,0.0621739964196786,2697,17,37,115,234,396
1689,3037m442,303.7717601547389,-44.25,0.0623473150561726,2636,27,43,145,277,450
1689,3039m445,303.9029126213592,-44.5,0.0623228053413442,2103,33,63,134,244,374
1690,3038m507,303.8730853391685,-50.75,0.0623013505457675,3528,10,16,93,244,400
1691,3039m415,303.9371534195934,-41.5,0.0622975613674185,2269,12,25,117,240,426
1692,3041m212,304.1517857142857,-21.25,0.0624111917373734,750,10,19,67,115,191
1693,3045m572,304.5268542199489,-57.25,0.0622604396424632,5195,11,16,77,205,360
1694,3046m497,304.6895074946467,-49.75,0.0622602912612997,3191,10,19,142,297,506
1695,3046m730,304.6478873239437,-73.0,0.0617686210123439,2161,11,15,84,206,356
1696,3048m717,304.8898678414097,-71.75,0.0620808815535325,3005,27,50,160,326,565
1697,3050m507,305.054704595186,-50.75,0.0623013505457836,3311,21,49,134,250,434
1698,3051m550,305.1325301204819,-55.0,0.062194985929245,4922,13,25,102,229,400
1699,3055m407,305.5393053016454,-40.75,0.0623224812691412,2706,10,30,92,201,385
1700,3071m027,307.125,-2.75,0.0624279746327684,2301,13,33,109,242,438
1701,3073m405,307.3770491803278,-40.5,0.0623283083925731,5155,60,85,171,299,502
1702,3078m017,307.875,-1.75,0.0624707998707813,2353,13,32,137,265,425
1702,3081m015,308.125,-1.5,0.0624785332483118,2379,11,27,108,222,365
1703,3079m820,307.9411764705882,-82.0,0.0613998487754203,1314,13,25,90,191,346
1704,3081p022,308.125,2.25,0.0624517652236189,2539,17,36,108,228,385
1705,3087m075,308.7692307692308,-7.5,0.0623985781397068,2290,15,29,108,233,393
1706,3087m827,308.7096774193548,-82.75,0.0610639688832798,3499,10,25,112,247,437
1707,3091p025,309.125,2.5,0.0624404643164047,3076,17,41,149,337,546
1708,3092m710,309.2796610169491,-71.0,0.0620786242739603,2311,10,21,101,215,401
1708,3093m712,309.3991416309013,-71.25,0.0620805341807142,2545,11,23,127,251,438
1709,3093m812,309.375,-81.25,0.0611209548941548,1370,32,61,131,277,405
1710,3104m057,310.418410041841,-5.75,0.0624456733662118,3298,13,28,83,191,371
1711,3105p095,310.506329113924,9.5,0.0624230898191237,957,11,17,93,192,300
1712,3106m082,310.6451612903226,-8.25,0.0624604166605347,2974,14,21,119,257,438
1713,3106m102,310.620592383639,-10.25,0.0624566943109262,2996,11,25,107,241,422
1714,3109m047,310.9888579387186,-4.75,0.0624587911387899,3177,26,42,97,213,382
1714,3112m047,311.2395543175488,-4.75,0.0624587911387772,3419,17,34,96,209,381
1715,3115m040,311.557719054242,-4.0,0.0624344181520327,3256,17,33,107,226,423
1716,3116m010,311.625,-1.0,0.0624904313751754,2821,39,61,138,282,446
1717,3116p025,311.625,2.5,0.0624404643164047,1531,22,27,62,147,261
1718,3116p057,311.673640167364,5.75,0.0624456733662118,3920,12,25,82,181,339
1719,3118p042,311.8080667593881,4.25,0.0624147743119486,3433,13,32,113,253,442
1720,3119m050,311.991643454039,-5.0,0.0624355513267776,1995,22,47,140,269,430
1721,3121m825,312.1875,-82.5,0.0611841040673208,3472,25,40,98,211,397
1722,3121p020,312.125,2.0,0.0624618771392586,1846,13,29,87,201,340
1723,3122m730,312.2535211267606,-73.0,0.0617686210123439,2612,11,23,129,273,444
1724,3123m462,312.3,-46.25,0.0622361256500396,3668,11,23,91,231,406
1725,3123p040,312.3087621696801,4.0,0.0624344181520581,2716,11,21,80,189,336
1726,3126p060,312.6778242677825,6.0,0.0624176426635832,2493,15,33,85,186,324
1727,3127m787,312.7972027972028,-78.75,0.0613920106749566,3438,10,20,80,188,345
1728,3128m110,312.8389830508474,-11.0,0.0623915087763776,2420,11,27,116,257,434
1729,3130m032,313.0598052851182,-3.25,0.0624862163214713,2443,16,31,102,231,380
1730,3133m017,313.375,-1.75,0.0624707998707686,3049,14,27,102,205,368
1731,3134m362,313.4536082474227,-36.25,0.0623539147836986,4634,11,28,122,244,420
1732,3135m442,313.5203094777563,-44.25,0.0623473150561817,4233,12,23,137,255,418
1733,3135m750,313.5638297872341,-75.0,0.0619513180343628,2780,18,35,125,276,466
1734,3136m627,313.644578313253,-62.75,0.0620611742029482,3746,26,39,127,250,430
1735,3136m717,313.6123348017621,-71.75,0.0620808815535405,2420,32,56,125,240,392
1736,3140m585,314.047619047619,-58.5,0.0622021607417932,3629,10,23,99,208,376
1737,3140m825,314.0625,-82.5,0.0611841040673225,2559,12,23,70,166,317
1738,3141m542,314.1469194312796,-54.25,0.0623014552074006,4031,16,30,80,169,354
1739,3141m627,314.1867469879518,-62.75,0.0620611742029482,3369,12,21,100,205,346
1740,3142m097,314.2394366197183,-9.75,0.0624647710927987,3132,12,32,125,280,501
1741,3143m657,314.3959731543624,-65.75,0.0620212540470841,3502,55,76,147,268,430
1742,3146m107,314.6186440677966,-10.75,0.0624438316762717,2489,10,17,79,189,344
1743,3146p107,314.6186440677966,10.75,0.0624438316762717,2899,14,25,100,219,412
1744,3148m597,314.8767123287671,-59.75,0.0621090711881079,3881,10,16,55,164,323
1745,3148m655,314.8504983388704,-65.5,0.0619972794554106,4383,46,63,130,218,366
1746,3148p142,314.8068669527897,14.25,0.0623967901828617,1724,26,43,127,241,390
1747,3150m775,315.0,-77.5,0.0616441449423725,4972,10,27,147,321,551
1747,3152m777,315.2903225806452,-77.75,0.0615999204700612,4528,11,23,103,208,359
1748,3153p010,315.375,1.0,0.0624904313751881,2164,11,25,87,178,310
1749,3155m040,315.5632823365786,-4.0,0.0624344181520074,1833,11,20,74,165,284
1750,3157p147,315.7101865136298,14.75,0.0624347671881541,2077,11,26,106,208,358
1751,3158p007,315.875,0.75,0.0624945958979727,2472,18,39,102,200,351
1752,3160m495,316.0554371002132,-49.5,0.0623137291925484,4685,15,29,135,288,508
1753,3161p055,316.1924686192469,5.5,0.06247251519322,1994,19,34,109,221,378
1754,3163m002,316.375,-0.25,0.0624993554658676,2164,27,42,97,209,392
1754,3166p000,316.625,0.0,0.0624999504203497,2599,11,20,112,239,368
1754,3166m002,316.625,-0.25,0.0624993554658676,2797,13,29,93,218,399
1755,3163m847,316.3235294117647,-84.75,0.0605524937277734,2712,11,26,99,233,415
1756,3163p017,316.375,1.75,0.0624707998707686,3310,15,24,130,265,419
1757,3170m417,317.08719851577,-41.75,0.062286744425784,4265,12,21,78,189,342
1758,3170p032,317.0653685674548,3.25,0.0624862163215221,2885,23,47,133,286,507
1759,3170p070,317.0769230769231,7.0,0.0624678900595645,2698,19,42,104,228,409
1760,3171p015,317.125,1.5,0.0624785332483118,3506,16,30,91,207,415
1761,3172m467,317.2727272727273,-46.75,0.0622893133444076,4550,11,32,129,295,548
1762,3172p117,317.2946175637394,11.75,0.0624036987428567,3402,13,28,147,284,474
1763,3172p160,317.2727272727273,16.0,0.0624195411294833,3049,14,17,85,190,363
1764,3173p132,317.3076923076923,13.25,0.0623960568143473,2990,12,24,94,183,361
1765,3174p060,317.4476987447699,6.0,0.0624176426635706,2641,11,20,102,224,378
1766,3174p105,317.475317348378,10.5,0.0624068205088747,3117,14,22,125,264,442
1767,3176p127,317.624466571835,12.75,0.0624329581874247,3088,11,23,109,231,369
1768,3177m590,317.7747989276139,-59.0,0.0621359114891803,3910,10,15,113,231,415
1769,3179p057,317.9497907949791,5.75,0.0624456733661991,2628,11,19,107,224,381
1770,3180m817,318.0,-81.75,0.061496789212359,2676,11,23,91,180,347
1771,3180p117,318.0594900849858,11.75,0.0624036987428816,2574,11,21,133,296,488
1772,3183m065,318.3938547486034,-6.5,0.0624451089909919,3121,13,23,95,225,366
1773,3183m522,318.352144469526,-52.25,0.062189064891678,3406,16,27,96,210,371
1774,3184m702,318.4897959183673,-70.25,0.0620662867241645,3059,13,24,98,206,343
1775,3186p000,318.625,0.0,0.0624999504203624,3869,11,23,101,230,400
1776,3187m055,318.7029288702929,-5.5,0.062472515193182,2944,11,22,103,260,454
1777,3188p092,318.8607594936709,9.25,0.0624680749114757,2964,11,19,86,201,375
1778,3189p110,318.9406779661017,11.0,0.0623915087764026,2956,11,27,128,281,497
1779,3191m642,319.1428571428572,-64.25,0.0620635589671521,3534,10,14,70,160,280
1780,3195p077,319.5378151260504,7.75,0.0624494818082745,2017,14,29,87,215,378
1781,3196m062,319.6508379888268,-6.25,0.0624755582888458,3223,12,21,97,220,347
1782,3196p112,319.6463932107496,11.25,0.0624261705894394,2294,19,43,148,279,465
1783,3198m672,319.8214285714286,-67.25,0.0621499266753648,4411,10,24,102,239,414
1784,3199m557,319.97542997543,-55.75,0.0622265396944492,4497,11,21,113,246,444
1785,3200m450,320.0195694716243,-45.0,0.0622696280069674,3677,18,40,108,222,409
1786,3203p072,320.3496503496503,7.25,0.062433828424691,1984,13,30,98,210,356
1786,3203p075,320.3496503496503,7.5,0.0623985781396942,2105,14,23,99,198,346
1787,3204m645,320.4807692307692,-64.5,0.0620928973983053,3876,10,22,80,191,381
1788,3204p172,320.4208998548621,17.25,0.0623742574875495,3184,17,34,137,305,512
1789,3205p105,320.5218617771509,10.5,0.0624068205088747,2422,11,21,75,182,341
1790,3206m062,320.6564245810056,-6.25,0.0624755582888458,3006,23,35,114,295,530
1791,3206p160,320.6493506493507,16.0,0.0624195411294833,3862,16,34,155,325,546
1791,3207p157,320.7060518731989,15.75,0.062406990321779,3191,15,31,123,266,428
1792,3209m697,320.9163346613546,-69.75,0.062052809613644,2911,37,74,155,301,503
1793,3210m407,321.0054844606947,-40.75,0.0623224812691893,4502,18,51,119,246,450
1794,3213m035,321.3212795549374,-3.5,0.0624701394968544,1952,13,27,78,189,354
1795,3214m417,321.4285714285714,-41.75,0.062286744425784,3968,22,36,102,225,430
1796,3215m717,321.5418502202643,-71.75,0.0620808815535444,3136,10,19,122,245,420
1797,3217m790,321.7985611510791,-79.0,0.0617726473422354,4447,10,26,109,267,471
1798,3217p142,321.7596566523605,14.25,0.0623967901828987,2719,10,16,113,227,385
1799,3218p070,321.8601398601398,7.0,0.0624678900595771,2572,11,24,100,217,388
1800,3220m522,322.0090293453725,-52.25,0.0621890648916624,3759,11,30,109,217,414
1801,3220m695,322.0866141732283,-69.5,0.0620445655716519,1673,21,39,94,201,347
1802,3220p082,322.0056100981767,8.25,0.0624604166605599,2475,12,22,132,255,401
1802,3222p082,322.258064516129,8.25,0.0624604166605221,2843,25,50,145,298,519
1803,3220p222,322.0839580209895,22.25,0.062442713105624,1092,37,58,134,249,381
1803,3221p220,322.1973094170403,22.0,0.0623665775149402,1042,11,26,106,199,317
1804,3222p182,322.2919708029197,18.25,0.0623889442004737,2722,14,28,141,285,456
1805,3223p120,322.3404255319149,12.0,0.0624349037102981,3919,10,22,132,248,411
1806,3224m800,322.4409448818898,-80.0,0.0615288330411979,3425,11,24,98,247,390
1807,3224p065,322.4162011173185,6.5,0.0624451089910046,2187,10,25,106,231,418
1808,3224p147,322.4246771879484,14.75,0.0624347671881787,2329,15,22,120,224,356
1809,3224p210,322.4219910846954,21.0,0.0624236045557738,1865,12,26,95,207,360
1810,3225m540,322.5176470588235,-54.0,0.0622360361665727,4600,13,21,102,222,400
1811,3226p130,322.6923076923077,13.0,0.0624595699899246,4198,15,39,116,269,472
1812,3227p112,322.7015558698727,11.25,0.0624261705894269,3415,36,70,153,316,557
1813,3232m587,323.28,-58.75,0.062252741595714,4289,10,24,107,253,431
1814,3232m692,323.2295719844358,-69.25,0.0620353465472535,3443,10,25,117,233,374
1815,3236p017,323.625,1.75,0.0624707998707686,3259,11,28,94,167,330
1815,3236p020,323.625,2.0,0.0624618771392459,3166,16,30,89,179,348
1816,3238m080,323.8235294117647,-8.0,0.0624118035621864,3021,13,26,109,244,411
1817,3238p182,323.8686131386862,18.25,0.0623889442004858,2556,12,21,112,226,370
1818,3240m480,324.0372670807453,-48.0,0.0623413113870972,5219,10,15,103,228,449
1819,3243m632,324.3865030674847,-63.25,0.0621301036176825,4524,10,20,98,194,363
1820,3245m042,324.5757997218359,-4.25,0.0624147743119486,1951,11,18,65,154,284
1821,3246p137,324.6428571428572,13.75,0.0624433692389653,2416,14,34,123,254,439
1822,3246p250,324.6330275229358,25.0,0.0623605780792641,1444,11,29,93,211,353
1823,3247p082,324.7826086956522,8.25,0.0624604166605347,2463,16,37,164,294,498
1824,3251m017,325.125,-1.75,0.0624707998707813,3104,13,24,99,233,386
1825,3251m065,325.1815642458101,-6.5,0.0624451089909919,3127,10,18,136,280,508
1826,3252m552,325.2669902912621,-55.25,0.0622568785666573,5826,10,21,104,205,365
1827,3253p040,325.326842837274,4.0,0.0624344181520327,2405,10,21,107,225,394
1828,3253p077,325.3361344537815,7.75,0.0624494818082872,2615,11,20,95,222,451
1829,3253p222,325.3223388305847,22.25,0.062442713105624,2604,20,40,154,312,531
1829,3255p225,325.5405405405405,22.5,0.0624242432176404,2514,15,29,135,292,493
1829,3258p225,325.8108108108108,22.5,0.0624242432177109,2237,12,25,126,235,377
1830,3254p057,325.4811715481172,5.75,0.0624456733661865,1833,13,29,104,208,327
1830,3257p057,325.7322175732218,5.75,0.0624456733662118,2148,12,26,108,223,382
1831,3259m545,325.9285714285714,-54.5,0.062218124470077,3703,11,18,96,234,373
1832,3259m555,325.9756097560976,-55.5,0.0621664888839639,4821,15,36,133,247,437
1833,3260m527,326.0958904109589,-52.75,0.0621876891656161,5044,26,43,134,293,521
1834,3262m090,326.25,-9.0,0.062424073130549,2147,14,24,105,207,329
1835,3263p127,326.330014224751,12.75,0.0624329581873874,3842,57,88,182,346,568
1836,3266m022,326.625,-2.25,0.0624517652236316,1315,16,32,63,125,247
1837,3267m092,326.7088607594937,-9.25,0.0624680749115009,2343,14,28,81,177,294
1838,3268m687,326.8060836501901,-68.75,0.0620140638201336,3173,10,17,85,191,346
1839,3268p240,326.8133535660091,24.0,0.0623816585474458,2297,10,18,93,211,358
1840,3269m470,326.9574036511156,-47.0,0.0622513222257215,3905,28,36,96,201,323
1841,3269p245,326.9359756097561,24.5,0.0624210742473417,2303,12,17,91,197,335
1842,3269p255,326.9585253456221,25.5,0.0623906383653205,1886,13,24,86,182,325
1843,3271p072,327.1468531468532,7.25,0.062433828424691,2203,14,21,76,165,336
1844,3271p227,327.1127819548872,22.75,0.0624045275264062,2332,14,24,84,206,376
1845,3273m470,327.3225152129817,-47.0,0.0622513222257129,3729,25,41,112,197,362
1846,3273p240,327.3596358118361,24.0,0.0623816585474574,2008,11,20,82,168,320
1847,3279p212,327.9910714285714,21.25,0.0624111917373734,1781,23,39,118,243,388
1847,3282p212,328.2589285714286,21.25,0.0624111917373734,2034,11,23,78,176,318
1848,3280m827,328.0645161290323,-82.75,0.0610639688832782,3391,17,33,163,330,556
1849,3284p192,328.4140969162996,19.25,0.0623846875421659,2520,14,32,114,247,412
1850,3285m042,328.5813630041725,-4.25,0.0624147743119359,3151,10,26,158,345,556
1851,3286m412,328.6740331491713,-41.25,0.0623071169389876,4338,12,24,89,212,372
1852,3286p180,328.6443148688047,18.0,0.0623870397712871,2664,12,24,119,239,442
1852,3288p182,328.8613138686131,18.25,0.062388944200522,2762,10,21,123,255,450
1853,3287m770,328.719512195122,-77.0,0.0617243257031607,3045,20,44,125,259,438
1854,3290m830,329.0,-83.0,0.060934623364659,4216,20,45,171,347,564
1855,3290p212,329.0625,21.25,0.0624111917373971,2244,22,42,113,238,397
1856,3290p227,329.0075187969925,22.75,0.0624045275263592,2399,16,28,117,252,414
1856,3292p230,329.2319277108434,23.0,0.0623835625689279,2390,12,23,95,218,356
1857,3292m140,329.2274678111588,-14.0,0.0624653405513824,2294,13,38,146,299,487
1857,3292m142,329.2274678111588,-14.25,0.0623967901828494,2298,18,36,116,275,492
1858,3292p177,329.2139737991266,17.75,0.0623839548558243,2781,26,51,169,356,568
1858,3294p177,329.4759825327511,17.75,0.0623839548558364,2714,11,24,124,264,458
1859,3292p252,329.2177914110429,25.25,0.0624240019306603,2161,11,34,102,232,417
1860,3293m042,329.3324061196106,-4.25,0.0624147743119486,2668,14,30,138,288,475
1861,3293m567,329.3954659949622,-56.75,0.0621490573193485,4916,13,29,131,294,518
1862,3296p165,329.6526772793054,16.5,0.062441177773876,2652,16,34,85,191,349
1863,3297m090,329.7893258426967,-9.0,0.0624240731305239,2377,12,28,127,256,410
1864,3298m490,329.8101265822785,-49.0,0.0622840356223654,6346,14,31,150,346,554
1865,3298p237,329.8636363636364,23.75,0.0624075513427047,2391,11,23,122,267,433
1865,3298p240,329.8179059180576,24.0,0.0623816585474806,1710,11,24,115,238,362
1865,3300p240,330.0910470409711,24.0,0.0623816585474458,1655,18,38,116,220,345
1866,3299p105,329.9153737658674,10.5,0.0624068205088747,2694,18,35,132,312,531
1867,3300m725,330.0,-72.5,0.0617888138963102,3398,17,34,143,283,477
1868,3300p087,330.0421348314607,8.75,0.0624666189454139,2447,12,30,159,322,500
1869,3303m757,330.3351955307263,-75.75,0.0618820636831605,3220,17,36,138,275,429
1870,3304p062,330.4608938547486,6.25,0.0624755582888458,2957,15,29,124,258,426
1871,3308p285,330.8990536277602,28.5,0.06237655946112,1793,26,52,102,193,322
1871,3311p285,331.1829652996846,28.5,0.0623765594611311,2133,14,30,108,226,399
1871,3309p282,330.9448818897638,28.25,0.0624252783838846,1716,29,52,128,238,387
1872,3312m560,331.2623762376238,-56.0,0.0622862888477207,4392,22,29,133,258,443
1873,3312m727,331.25,-72.75,0.0617794457784893,3619,14,38,124,248,459
1874,3312p147,331.2051649928264,14.75,0.0624347671881541,2579,30,48,145,275,465
1875,3313p300,331.344,30.0,0.0623537796088117,2264,11,23,83,204,388
