region_id,brickname,ra,dec,area_deg2,n_gal,n_lrg_v1_pure_massive,n_lrg_v2_baseline_dr10,n_lrg_v3_color_relaxed,n_lrg_v4_mag_relaxed,n_lrg_v5_very_relaxed
1253,1874p177,187.4672489082969,17.75,0.0623839548558303,3004,14,30,108,233,411
1254,1874p315,187.4634146341463,31.5,0.0623882552178196,2569,23,43,114,253,447
1255,1875m237,187.5,-23.75,0.0624075513426872,2318,13,30,110,212,360
1256,1875m417,187.5139146567718,-41.75,0.0622867444258267,1717,23,38,107,195,286
1257,1876m332,187.6119402985074,-33.25,0.0624093651076998,2315,11,23,77,202,383
1258,1878m050,187.8969359331476,-5.0,0.0624355513267523,3000,11,22,71,179,348
1259,1880m275,188.015625,-27.5,0.0623678997329527,2898,10,25,115,263,468
1260,1880m380,188.0667838312829,-38.0,0.0623206604260362,2732,12,23,112,219,407
1261,1881p072,188.1818181818182,7.25,0.0624338284246847,4633,9,30,132,262,486
1262,1883m347,188.3473861720067,-34.75,0.0623508986117738,3462,24,47,163,328,573
1263,1883p245,188.3689024390244,24.5,0.0624210742473185,3074,12,36,126,282,491
1264,1885m332,188.5074626865672,-33.25,0.0624093651077211,2122,13,25,99,230,393
1265,1885p332,188.5074626865672,33.25,0.0624093651077211,2405,10,21,121,266,461
1266,1886m207,188.6795252225519,-20.75,0.0624347938487148,2619,10,25,98,230,417
1267,1886p022,188.625,2.25,0.0624517652236253,5815,13,30,142,265,391
1268,1888m035,188.8873435326843,-3.5,0.0624701394968417,4362,7,22,96,232,427
1269,1888p145,188.8968481375358,14.5,0.0624163456399735,4455,11,22,123,208,297
1270,1889m320,188.9705882352941,-32.0,0.0623564281927867,2714,6,25,121,263,438
1271,1890p260,189.0277777777778,26.0,0.0624162037019894,2562,19,23,118,243,399
1272,1890p270,189.0979782270607,27.0,0.0623565502051546,3020,17,30,123,240,420
1272,1893p270,189.3779160186625,27.0,0.0623565502051546,3166,16,25,94,211,385
1273,1892m172,189.2743105950653,-17.25,0.0623742574875191,3015,8,21,115,218,373
1273,1892m175,189.2877906976744,-17.5,0.0623796929338717,3493,74,109,194,358,557
1274,1892p170,189.2743105950653,17.0,0.0624581710896945,3527,11,23,98,214,410
1275,1893p325,189.3103448275862,32.5,0.0623195155250172,2339,17,26,74,186,337
1276,1896p020,189.625,2.0,0.0624618771392523,5516,15,25,90,200,338
1277,1896p070,189.6923076923077,7.0,0.0624678900595961,2728,21,54,154,318,503
1278,1896p137,189.6428571428571,13.75,0.0624433692389591,3222,11,30,127,257,448
1279,1901p127,190.1137980085348,12.75,0.0624329581874309,2764,9,21,106,220,387
1280,1901p342,190.1005025125628,34.25,0.0623057105588924,1729,10,28,150,281,438
1281,1902m277,190.2978056426332,-27.75,0.0624207086114847,4761,12,29,105,223,407
1282,1904m075,190.4475524475525,-7.5,0.0623985781396942,2259,15,28,101,185,337
1283,1907m412,190.7734806629834,-41.25,0.0623071169389733,3590,20,36,108,217,370
1284,1907p100,190.7746478873239,10.0,0.0624173432824446,2857,14,23,99,204,384
1285,1908m015,190.875,-1.5,0.0624785332483181,2634,11,22,105,213,389
1286,1909m282,190.9133858267716,-28.25,0.0624252783838958,5064,7,22,87,212,399
1287,1911m177,191.1353711790393,-17.75,0.0623839548558243,3039,7,22,92,204,375
1288,1911p005,191.125,0.5,0.0624975706137546,6254,14,28,82,193,334
1289,1913m427,191.377358490566,-42.75,0.0623480881344144,3399,14,34,128,274,479
1290,1913p235,191.3010590015129,23.5,0.0624321794413459,2956,8,21,98,242,464
1291,1915m155,191.5251798561151,-15.5,0.062393289201923,2730,8,25,82,187,369
1292,1917p090,191.7556179775281,9.0,0.0624240731305302,2974,7,21,74,171,320
1293,1918p040,191.8915159944367,4.0,0.0624344181520137,5152,18,41,119,278,516
1293,1918p042,191.8915159944367,4.25,0.0624147743119422,4814,24,49,121,296,528
1294,1919m047,191.908077994429,-4.75,0.0624587911388025,3115,8,24,102,230,384
1295,1919m297,191.9329073482428,-29.75,0.0624104084019599,3719,10,21,110,275,449
1296,1920p192,192.0264317180617,19.25,0.0623846875421599,3434,7,25,126,300,564
1297,1923m195,192.3088235294118,-19.5,0.0623806374255043,2541,7,22,112,262,460
1298,1924m430,192.4431818181818,-43.0,0.0623312319421912,2189,12,23,79,156,278
1299,1924m850,192.4615384615385,-85.0,0.0603385432679305,6163,10,21,166,338,527
1300,1926p132,192.6923076923077,13.25,0.0623960568143411,2656,10,22,74,170,333
1301,1927m297,192.7955271565495,-29.75,0.0624104084019599,4215,10,24,113,266,462
1302,1929m310,192.9611650485437,-31.0,0.0624150451990154,2670,9,24,102,195,317
1303,1930m852,193.0645161290323,-85.25,0.0601026835809106,3476,8,21,117,257,386
1304,1931m260,193.1944444444445,-26.0,0.0624162037020409,2922,20,38,110,247,427
1305,1932m147,193.2998565279771,-14.75,0.0624347671881848,3327,8,21,104,242,417
1306,1932p212,193.2589285714286,21.25,0.0624111917373734,3224,6,26,92,220,421
1307,1934p285,193.4858044164038,28.5,0.06237655946112,2836,12,26,87,206,393
1308,1935m095,193.5443037974684,-9.5,0.0624230898191174,1956,18,39,122,225,388
1308,1937m095,193.7974683544304,-9.5,0.0624230898191111,2853,9,21,105,212,378
1309,1938p032,193.894297635605,3.25,0.0624862163215031,1991,20,31,150,292,420
1310,1938p115,193.8951841359773,11.5,0.062459740406845,2077,10,21,75,174,310
1311,1939m375,193.979057591623,-37.5,0.0623051867233927,3593,13,27,147,302,475
1312,1941m120,194.1702127659574,-12.0,0.0624349037103168,3701,16,41,121,284,529
1313,1944m252,194.4938650306748,-25.25,0.0624240019307006,3256,4,21,78,215,395
1314,1945p177,194.5414847161572,17.75,0.0623839548558061,2529,3,20,102,225,385
1314,1947p175,194.781976744186,17.5,0.0623796929338899,2236,29,58,166,288,429
1314,1947p172,194.7605224963716,17.25,0.0623742574874705,2377,19,41,118,240,401
1315,1946m030,194.625,-3.0,0.0624142964104577,3974,7,24,113,241,420
1316,1947m125,194.7017045454545,-12.5,0.0624052350415263,2984,10,23,110,224,397
1317,1948m300,194.832,-30.0,0.0623537796087897,2930,12,28,119,233,417
1318,1948m317,194.8045602605863,-31.75,0.0623221820349629,3620,12,23,118,237,409
1319,1951p002,195.125,0.25,0.0624993554658676,2804,7,22,114,237,376
1320,1953p015,195.375,1.5,0.0624785332483181,2825,17,38,108,256,453
1321,1954p212,195.4017857142857,21.25,0.0624111917373911,2546,5,24,158,297,489
1322,1956p050,195.6685236768802,5.0,0.0624355513267713,3242,18,35,110,238,434
1322,1956p052,195.6685236768802,5.25,0.0624111228318482,2208,73,113,165,314,535
1322,1959p050,195.9192200557103,5.0,0.0624355513267586,2968,8,22,110,245,430
1323,1959m852,195.9677419354839,-85.25,0.0601026835809132,3856,25,52,138,318,555
1324,1959p070,195.986013986014,7.0,0.0624678900595898,2568,10,26,112,230,363
1325,1959p112,195.9123055162659,11.25,0.0624261705894269,2584,19,35,115,244,403
1326,1960m355,196.0714285714286,-35.5,0.0623047096330915,3572,14,30,89,216,410
1327,1960p197,196.0382916053019,19.75,0.0623753859927015,2888,10,32,117,259,429
1328,1964m310,196.4563106796116,-31.0,0.0624150451990154,2563,8,23,95,209,337
1329,1966p225,196.6216216216216,22.5,0.0624242432176639,2225,14,38,119,235,403
1329,1966p227,196.6466165413534,22.75,0.0624045275263475,2400,9,21,140,257,426
1330,1967p277,196.7868338557994,27.75,0.0624207086114791,2885,15,28,100,213,389
1331,1970m090,197.064606741573,-9.0,0.0624240731305364,2984,13,26,83,229,436
1332,1972m230,197.2138554216868,-23.0,0.0623835625689455,4179,20,32,122,238,441
1333,1973m097,197.3661971830986,-9.75,0.0624647710927924,3508,18,45,154,313,551
1334,1976p245,197.6981707317073,24.5,0.0624210742473301,2563,15,25,104,210,392
1335,1978m105,197.8984485190409,-10.5,0.062406820508856,4248,19,39,135,305,521
1336,1980m090,198.0758426966292,-9.0,0.0624240731305113,3299,10,25,80,199,353
1337,1980m330,198.0,-33.0,0.0623804059821982,3346,6,22,118,226,397
1338,1980m400,198.0650994575045,-40.0,0.0623362976394383,3158,18,32,120,232,431
1339,1981m017,198.125,-1.75,0.0624707998707749,2555,25,52,98,209,411
1340,1982p115,198.229461756374,11.5,0.0624597404068263,2888,13,26,106,244,431
1341,1983m027,198.375,-2.75,0.0624279746327557,3592,62,94,150,269,425
1341,1986m027,198.625,-2.75,0.0624279746327621,3428,64,96,134,241,368
1341,1983m030,198.375,-3.0,0.0624142964104577,4008,14,26,90,179,308
1341,1986m030,198.625,-3.0,0.0624142964104641,4700,22,40,94,222,378
1342,1986m102,198.6600846262341,-10.25,0.0624566943109011,3914,9,21,88,205,397
1343,1986p045,198.6768802228412,4.5,0.0624808418254453,2485,14,21,93,225,362
1344,1988p190,198.8709677419355,19.0,0.0623875398085912,2343,13,29,128,250,410
1345,1989m272,198.9547581903276,-27.25,0.0624114502828712,4167,9,24,140,283,500
1346,1989p065,198.9804469273743,6.5,0.0624451089910235,2604,15,28,105,204,368
1346,1992p065,199.231843575419,6.5,0.0624451089910109,2958,10,21,111,221,378
1347,1990m860,199.0384615384615,-86.0,0.0603661313146974,3985,7,22,140,306,495
1348,1992m335,199.2857142857143,-33.5,0.0623336083480426,3442,7,20,183,336,522
1349,1994p055,199.4560669456067,5.5,0.0624725151931693,2030,16,37,119,236,411
1350,1995m417,199.5361781076067,-41.75,0.0622867444258077,4097,36,63,162,347,579
1351,1996m047,199.6796657381616,-4.75,0.0624587911387709,2774,15,23,64,169,300
1352,1996p037,199.6522948539638,3.75,0.0624528733307791,2544,17,24,108,218,377
1353,1996p130,199.6153846153846,13.0,0.0624595699899122,2559,18,35,122,254,450
1354,1997m287,199.7943037974684,-28.75,0.0624251150475053,3422,9,30,116,264,482
1355,1997p340,199.7157190635452,34.0,0.0623857210209586,2059,11,20,105,194,349
1356,1998m275,199.828125,-27.5,0.062367899732947,2561,10,21,95,168,279
1357,2001m245,200.1676829268293,-24.5,0.0624210742473128,2720,15,34,112,239,426
1358,2006m037,200.653685674548,-3.75,0.0624528733307854,3174,25,54,192,335,533
1359,2006m480,200.6832298136646,-48.0,0.0623413113870845,3134,11,21,84,148,257
1360,2006m842,200.6756756756757,-84.25,0.0609251242715628,3196,14,24,106,239,409
1361,2007m247,200.7480916030534,-24.75,0.0623914662654031,2991,23,41,136,267,433
1362,2007m332,200.7462686567164,-33.25,0.0624093651077264,2552,6,24,97,206,367
1363,2007m472,200.7551020408163,-47.25,0.0623387945257052,4444,6,21,124,235,384
1364,2009m050,200.933147632312,-5.0,0.0624355513267713,2263,13,27,112,226,374
1365,2012m245,201.265243902439,-24.5,0.062421074247307,3081,7,21,113,263,446
1366,2012m467,201.2727272727273,-46.75,0.0622893133443945,4834,12,24,99,208,381
1367,2012m477,201.2962962962963,-47.75,0.0622561364873469,359,14,25,52,90,116
1368,2012m857,201.2727272727273,-85.75,0.0606341711512092,4004,13,22,137,303,490
1369,2014m350,201.4720812182741,-35.0,0.0623719335895943,3403,14,24,102,216,380
1370,2016m467,201.6363636363636,-46.75,0.0622893133443771,2056,12,22,87,149,214
1371,2017m415,201.7929759704251,-41.5,0.0622975613674233,3162,11,24,109,233,397
1372,2018m250,201.8807339449541,-25.0,0.0623605780793103,3075,16,28,78,160,300
1373,2018m265,201.8730650154799,-26.5,0.0623405794509646,5166,11,20,84,194,337
1374,2019m032,201.9054242002782,-3.25,0.0624862163214967,3531,13,26,104,253,440
1375,2020m467,202.0,-46.75,0.0622893133443901,5375,9,31,144,297,468
1376,2020p312,202.0259319286872,31.25,0.0623517077183013,2507,13,22,113,227,391
1377,2022p107,202.2457627118644,10.75,0.0624438316762404,3175,10,21,106,264,507
1378,2022p332,202.2388059701493,33.25,0.0624093651077477,2467,4,21,79,193,387
1379,2025m847,202.5,-84.75,0.0605524937277699,5412,19,32,232,361,506
1380,2026m287,202.6424050632911,-28.75,0.0624251150474829,4833,11,26,107,233,430
1381,2026p197,202.6656848306333,19.75,0.0623753859926895,2493,6,21,78,189,361
1382,2027m415,202.7911275415896,-41.5,0.0622975613674233,3280,4,20,82,215,385
1383,2029m472,202.9591836734694,-47.25,0.0623387945256922,5085,12,23,92,205,372
1384,2030m062,203.0027932960894,-6.25,0.0624755582888711,2321,22,55,114,227,420
1385,2031m477,203.1481481481482,-47.75,0.062256136487364,4045,10,20,90,194,330
1386,2032m072,203.2867132867133,-7.25,0.0624338284246973,3595,127,190,274,464,688
1387,2032p315,203.2682926829268,31.5,0.0623882552178034,2848,11,23,106,222,352
1388,2035m850,203.5384615384615,-85.0,0.060338543267931,5874,9,28,232,391,570
1389,2037m832,203.7931034482759,-83.25,0.0607951573543594,4509,9,25,173,321,485
1390,2038p082,203.8569424964937,8.25,0.0624604166605284,2665,8,24,130,236,399
1390,2041p082,204.109396914446,8.25,0.0624604166605284,2693,8,24,96,210,380
1391,2039m225,203.9189189189189,-22.5,0.0624242432176874,2372,13,26,133,276,462
1392,2042m297,204.297124600639,-29.75,0.0624104084019654,854,14,28,71,115,157
1393,2042p245,204.2835365853659,24.5,0.0624210742473185,2347,19,38,128,259,417
1393,2043p247,204.3206106870229,24.75,0.0623914662653973,2500,14,28,96,216,371
1394,2045p135,204.5221112696148,13.5,0.0624202734763006,2840,14,28,121,264,455
1395,2048m307,204.8225806451613,-30.75,0.0623762223210375,6381,22,35,152,317,516
1396,2048p182,204.8321167883212,18.25,0.062388944200516,2963,11,23,107,217,376
1397,2051m847,205.1470588235294,-84.75,0.060552493727771,5351,14,24,158,273,453
1398,2052m265,205.2167182662539,-26.5,0.0623405794509361,2715,9,21,86,193,344
1399,2052m335,205.265780730897,-33.5,0.0623336083480479,2717,11,31,126,236,399
1400,2054m087,205.4073033707865,-8.75,0.0624666189454516,3167,21,39,127,242,428
1401,2054m190,205.4692082111437,-19.0,0.0623875398085973,2375,4,23,102,220,396
1402,2055m195,205.5441176470588,-19.5,0.0623806374254983,2045,12,22,65,144,275
1403,2056p232,205.6561085972851,23.25,0.0623613448842855,2613,11,27,114,253,453
1404,2058p227,205.8496240601504,22.75,0.0624045275263475,2285,9,21,94,213,390
1405,2059m042,205.9109874826147,-4.25,0.0624147743119676,4789,11,21,105,233,405
1406,2059p217,205.9253731343284,21.75,0.0623826816764155,2728,12,28,157,325,560
1407,2061m035,206.1613351877608,-3.5,0.0624701394968226,4275,9,22,187,380,601
1408,2061m827,206.1290322580645,-82.75,0.0610639688832822,4059,9,24,142,268,448
1409,2061p335,206.1627906976744,33.5,0.0623336083480214,1647,7,24,99,183,361
1410,2062m147,206.2123385939742,-14.75,0.0624347671881787,4391,8,23,84,190,352
1411,2062p205,206.2666666666667,20.5,0.0624447630807021,2662,10,22,94,216,390
1412,2064m332,206.4179104477612,-33.25,0.0624093651077264,5154,9,22,137,278,485
1413,2068m177,206.8558951965065,-17.75,0.0623839548558061,2502,16,36,107,226,385
1413,2068m180,206.8950437317784,-18.0,0.0623870397712811,2803,9,26,91,205,360
1414,2069m185,206.9736842105263,-18.5,0.0623896646661628,2383,15,39,110,216,373
1415,2069m212,206.9196428571429,-21.25,0.0624111917373911,3762,17,30,133,287,486
1416,2070m282,207.0708661417323,-28.25,0.0624252783839014,1697,20,31,68,136,244
1416,2071m285,207.1135646687697,-28.5,0.0623765594611423,2004,27,41,93,169,293
1416,2073m285,207.397476340694,-28.5,0.06237655946112,2606,17,31,90,204,337
1417,2070p190,207.0527859237537,19.0,0.0623875398085912,2970,6,22,85,219,390
1418,2071m382,207.1428571428571,-38.25,0.06232669110387,2678,10,22,103,228,406
1419,2072m367,207.2491349480969,-36.75,0.0623813027136075,3246,8,20,95,196,321
1420,2072m867,207.2093023255814,-86.75,0.0593296143388248,3484,12,22,106,233,405
1421,2072p097,207.2535211267606,9.75,0.0624647710928175,3188,12,27,139,320,508
1422,2072p312,207.2771474878444,31.25,0.0623517077183231,2399,4,22,116,224,356
1423,2073m355,207.3979591836735,-35.5,0.0623047096331381,3592,14,38,136,254,430
1424,2073p157,207.3631123919308,15.75,0.062406990321779,1851,10,26,95,198,350
1425,2074m375,207.4869109947644,-37.5,0.0623051867233927,2802,21,42,132,251,434
1426,2074p212,207.4553571428571,21.25,0.0624111917373911,2309,15,38,127,236,431
1427,2075m130,207.5641025641026,-13.0,0.0624595699898936,1893,8,23,81,173,287
1427,2075m132,207.5641025641026,-13.25,0.0623960568143287,3495,10,27,141,306,547
1428,2079m035,207.913769123783,-3.5,0.0624701394968734,3037,9,23,102,258,450
1428,2079m037,207.913769123783,-3.75,0.0624528733308108,2616,24,41,116,229,424
1429,2079m370,207.96875,-37.0,0.0623933497273603,2961,28,44,146,303,513
1430,2080p100,208.0140845070422,10.0,0.0624173432824133,3221,12,25,99,235,429
1431,2082m067,208.2821229050279,-6.75,0.0624134708283012,3653,9,22,117,246,418
1432,2082m237,208.2272727272727,-23.75,0.0624075513427105,3724,11,24,99,229,409
1433,2085m370,208.59375,-37.0,0.0623933497273603,3477,11,22,107,226,393
1434,2086m192,208.6784140969163,-19.25,0.0623846875421178,4018,8,20,103,221,359
1435,2087m357,208.7201365187713,-35.75,0.0623221846713176,3996,15,33,120,250,464
1436,2088m265,208.8390092879257,-26.5,0.0623405794509361,3069,13,24,116,260,477
1437,2089m095,208.9873417721519,-9.5,0.0624230898191174,3076,13,29,106,258,428
1438,2091m255,209.1705069124424,-25.5,0.0623906383653492,2752,4,21,87,228,418
1439,2091p275,209.109375,27.5,0.0623678997329527,2168,10,26,106,229,420
1440,2092m310,209.2718446601942,-31.0,0.0624150451990372,3505,14,30,123,257,414
1440,2095m310,209.5631067961165,-31.0,0.0624150451990208,3763,27,54,141,271,481
1441,2092m870,209.25,-87.0,0.0588779040669423,4759,11,19,118,224,366
1442,2092p065,209.2877094972067,6.5,0.0624451089910172,3140,14,33,98,219,403
1443,2092p210,209.2867756315007,21.0,0.0624236045557382,2647,12,32,107,199,364
1444,2094m400,209.4575045207957,-40.0,0.0623362976394237,4461,35,60,186,286,422
1445,2095p075,209.5804195804196,7.5,0.0623985781396942,2348,13,28,82,189,364
1446,2097m140,209.7424892703863,-14.0,0.0624653405513824,2415,12,34,102,247,435
1447,2098m327,209.8023064250412,-32.75,0.0623504539712525,3571,11,25,79,202,367
1448,2100m827,210.0,-82.75,0.0610639688832822,2923,10,27,136,259,429
1449,2100p277,210.0470219435737,27.75,0.0624207086114847,3088,11,26,142,275,455
1450,2102m387,210.2131438721137,-38.75,0.0623352999989044,2250,7,21,114,241,411
1451,2102p315,210.2926829268293,31.5,0.0623882552178196,2472,12,22,84,200,338
1452,2104m852,210.4838709677419,-85.25,0.0601026835809127,4874,9,20,143,269,465
1453,2106m197,210.6185567010309,-19.75,0.0623753859927194,5646,9,20,94,228,421
1454,2106p327,210.6919275123558,32.75,0.0623504539712472,2235,7,23,97,204,360
1455,2109p287,210.9018987341772,28.75,0.0624251150474997,3259,11,28,102,247,399
1456,2110m355,211.0714285714286,-35.5,0.0623047096330967,3478,19,35,111,228,403
1457,2110m377,211.0507880910683,-37.75,0.0623134896549153,2649,13,27,96,195,362
1458,2111m195,211.1029411764706,-19.5,0.0623806374255283,2940,10,25,116,242,434
1459,2113m355,211.3775510204082,-35.5,0.0623047096331381,3259,25,42,117,231,386
1460,2114p170,211.4804063860668,17.0,0.0624581710896398,2509,17,31,112,224,397
1461,2116m310,211.6019417475728,-31.0,0.0624150451990372,3057,4,21,114,246,397
1462,2116p107,211.6525423728814,10.75,0.0624438316762154,2963,9,23,99,232,416
1463,2117m347,211.7200674536256,-34.75,0.062350898611779,4800,6,21,112,245,453
1464,2118p000,211.875,0.0,0.0624999504203497,5350,5,22,116,256,457
1465,2120m177,212.0960698689956,-17.75,0.0623839548558243,2409,8,22,98,205,386
1466,2121m327,212.1746293245469,-32.75,0.0623504539712311,3301,11,23,94,219,398
1467,2121p242,212.1428571428571,24.25,0.0623544975888957,2556,13,31,111,215,361
1468,2123m007,212.375,-0.75,0.0624945958979791,5514,8,21,76,193,360
1469,2123m307,212.3709677419355,-30.75,0.0623762223210156,3509,10,22,108,203,352
1470,2126m132,212.6923076923077,-13.25,0.0623960568143411,3370,21,39,124,280,483
1471,2126m162,212.6445086705202,-16.25,0.0624309381157928,2053,10,21,87,205,360
1472,2126m392,212.6833631484794,-39.25,0.0623392510553737,3344,12,27,120,258,424
1473,2127p152,212.7155172413793,15.25,0.0623784412815418,2758,6,23,119,240,445
1474,2128m077,212.8991596638655,-7.75,0.0624494818082998,3246,15,30,112,226,416
1475,2128m105,212.8772919605078,-10.5,0.062406820508881,3051,11,38,128,294,521
1476,2128m287,212.8955696202532,-28.75,0.0624251150474885,2592,15,27,97,224,416
1476,2129m290,212.9477020602219,-29.0,0.062373780665093,3014,22,46,152,298,519
1477,2130m187,213.0746705710102,-18.75,0.0623891976930769,2641,5,28,107,248,454
1478,2132m242,213.2370820668693,-24.25,0.0623544975888957,2642,8,21,82,181,329
1479,2132m272,213.2761310452418,-27.25,0.0624114502828429,2759,10,22,107,217,343
1480,2133m140,213.3476394849785,-14.0,0.0624653405514009,2902,12,23,106,229,389
1481,2133p190,213.3870967741935,19.0,0.0623875398085912,3099,7,21,125,251,414
1482,2134m132,213.4615384615385,-13.25,0.0623960568143473,2701,12,30,96,215,391
1483,2134p195,213.4852941176471,19.5,0.0623806374255043,2772,9,20,127,248,396
1483,2137p195,213.75,19.5,0.0623806374255223,2198,21,34,115,227,379
1483,2137p197,213.79970544919,19.75,0.0623753859927194,2987,16,37,165,315,507
1483,2140p195,214.0147058823529,19.5,0.0623806374255043,2221,14,21,139,252,381
1484,2136p032,213.6717663421419,3.25,0.0624862163214776,2634,17,34,94,207,366
1485,2137m322,213.7868852459016,-32.25,0.0623897078466448,3375,15,26,95,250,467
1486,2138m122,213.8778409090909,-12.25,0.0624650069691197,2099,11,24,96,184,304
1487,2138p187,213.8653001464129,18.75,0.0623891976930829,3278,8,21,141,267,406
1487,2141p187,214.1288433382138,18.75,0.062389197693107,3506,18,31,139,238,369
1488,2141m042,214.1724617524339,-4.25,0.0624147743119105,2961,11,22,95,200,348
1489,2142m165,214.2547033285094,-16.5,0.0624411777738821,2524,15,38,121,240,430
1490,2143p072,214.3636363636364,7.25,0.0624338284246847,2849,11,28,114,212,386
1491,2144m147,214.4763271162123,-14.75,0.0624347671881664,2535,16,41,156,330,538
1492,2144p132,214.4871794871795,13.25,0.0623960568143287,2820,15,45,139,284,498
1493,2146p012,214.625,1.25,0.0624850771246426,5594,8,25,155,310,529
1494,2147m135,214.793152639087,-13.5,0.0624202734763006,2784,6,21,116,244,436
1495,2147m367,214.7231833910035,-36.75,0.0623813027136024,3358,18,37,131,264,414
1496,2148p195,214.8088235294118,19.5,0.0623806374255043,2643,10,26,99,231,402
1497,2149m315,214.9756097560976,-31.5,0.0623882552177979,2825,18,29,77,165,314
1498,2151p002,215.125,0.25,0.0624993554658676,5997,6,21,150,319,512
1499,2152m190,215.2346041055719,-19.0,0.0623875398085912,2759,6,21,104,239,418
1500,2152p192,215.2863436123348,19.25,0.0623846875421178,2514,13,30,99,203,374
1501,2153m025,215.375,-2.5,0.062440464316411,3301,8,26,90,222,417
1502,2153p295,215.3980891719745,29.5,0.0623662026240703,2558,16,25,115,230,381
1502,2156p295,215.6847133757962,29.5,0.0623662026240426,2818,11,25,121,267,457
1502,2156p292,215.6279809220986,29.25,0.0624201735651654,2514,16,28,109,237,397
1503,2154p040,215.4242002781641,4.0,0.0624344181520074,2999,15,26,103,268,497
1504,2156m267,215.6366459627329,-26.75,0.0623975474790579,2660,7,21,85,218,402
1505,2157m390,215.7754010695187,-39.0,0.0623378618957579,3246,15,26,129,262,435
1506,2157m395,215.7091561938959,-39.5,0.0623394590799004,2141,8,26,110,224,368
1507,2158p257,215.8615384615385,25.75,0.0623559824876718,1616,21,34,77,161,287
1507,2161p257,216.1384615384615,25.75,0.0623559824876718,1495,36,69,104,196,321
1507,2160p255,216.0829493087558,25.5,0.0623906383653492,2070,15,35,141,276,451
1508,2160m390,216.096256684492,-39.0,0.0623378618957382,3320,12,25,128,278,452
1509,2164m275,216.421875,-27.5,0.062367899732947,2604,5,25,93,238,420
1510,2165m190,216.5542521994135,-19.0,0.0623875398085973,2786,7,20,98,226,411
1511,2167p047,216.7270194986072,4.75,0.0624587911387772,2789,40,68,114,244,423
1511,2169p047,216.9777158774373,4.75,0.0624587911388025,3015,9,25,89,206,385
1512,2169m172,216.966618287373,-17.25,0.0623742574875131,2367,7,21,93,208,398
1513,2170m057,217.0292887029289,-5.75,0.0624456733662118,2908,11,26,90,197,367
1514,2170m330,217.0413223140496,-33.0,0.0623804059821929,2952,10,21,88,230,408
1515,2170p057,217.0292887029289,5.75,0.0624456733662118,3009,16,37,161,353,592
1516,2170p260,217.0833333333333,26.0,0.0624162037019894,2494,8,22,117,248,412
1516,2172p257,217.2461538461538,25.75,0.0623559824876603,2271,17,32,108,223,404
1517,2171p037,217.1766342141864,3.75,0.0624528733307346,4935,17,43,141,305,541
1518,2171p072,217.1328671328671,7.25,0.0624338284246594,2892,23,37,105,236,432
1519,2172m387,217.246891651865,-38.75,0.0623352999988845,2420,11,23,104,257,461
1519,2173m390,217.379679144385,-39.0,0.0623378618957382,2159,15,29,101,215,380
1520,2172p207,217.2551928783383,20.75,0.0624347938487148,3234,14,33,142,290,457
1521,2175m300,217.584,-30.0,0.0623537796087842,2618,20,35,104,250,433
1521,2178m300,217.872,-30.0,0.0623537796087897,2101,13,27,92,183,306
1521,2177m302,217.7046548956661,-30.25,0.0623957735113387,2943,16,36,133,274,435
1522,2177p047,217.7298050139276,4.75,0.0624587911387772,3490,9,24,124,290,504
1523,2178p010,217.875,1.0,0.0624904313751817,4833,8,23,98,240,410
1524,2179p302,217.9935794542536,30.25,0.0623957735113387,2056,13,30,92,193,312
1525,2180m385,218.070796460177,-38.5,0.0623315736660858,2355,14,38,147,293,465
1526,2185m317,218.5504885993485,-31.75,0.0623221820349845,3606,15,32,111,254,449
1527,2191m115,219.1359773371105,-11.5,0.0624597404067951,4761,12,23,100,216,388
1528,2192p045,219.2339832869081,4.5,0.062480841825477,2928,11,26,95,227,414
1529,2192p267,219.2701863354037,26.75,0.0623975474790863,2612,18,48,144,277,465
1530,2194p035,219.4297635605007,3.5,0.0624701394968226,3119,24,45,118,236,413
1531,2195m215,219.5678092399404,-21.5,0.0623975519310508,2620,5,22,96,219,398
1532,2195p182,219.5474452554745,18.25,0.0623889442004979,2390,10,22,71,180,323
1533,2196m037,219.6801112656467,-3.75,0.0624528733307854,4490,8,25,78,179,333
1534,2197p325,219.7536945812808,32.5,0.0623195155250226,2208,48,90,175,320,516
1534,2200p325,220.0492610837438,32.5,0.0623195155250119,2519,11,21,90,216,379
1535,2199m177,219.9563318777293,-17.75,0.0623839548558,2643,14,22,118,228,376
1535,2202m177,220.2183406113537,-17.75,0.0623839548558243,3195,18,29,146,282,448
1536,2200m140,220.0429184549356,-14.0,0.0624653405514009,2878,12,25,93,209,375
1537,2201m252,220.1687116564417,-25.25,0.0624240019306948,2354,12,25,94,203,400
1538,2202p315,220.2439024390244,31.5,0.0623882552177762,2614,43,87,161,318,514
1538,2204p312,220.4051863857374,31.25,0.0623517077183285,2562,8,21,109,233,411
1539,2203m290,220.364500792393,-29.0,0.0623737806650874,2794,17,28,107,232,376
1540,2204m035,220.4311543810848,-3.5,0.0624701394968163,4013,8,22,86,198,340
1541,2205m280,220.5494505494505,-28.0,0.0623745842382618,2756,9,24,128,244,431
1542,2208p265,220.8204334365325,26.5,0.0623405794509646,1224,23,36,68,138,240
1543,2211m232,221.131221719457,-23.25,0.0623613448842796,2570,9,20,91,227,413
1544,2211m250,221.1467889908257,-25.0,0.0623605780792872,2968,11,21,125,235,476
