brickname,lrg_count
0354p140,6
0365p200,5
0619m667,3
0610p050,1
0704m215,2
1234p305,7
1616m025,9
1844p132,9
1905p240,5
1951m022,6
1992m057,6
1957m125,1
2383m010,4
2368m060,5
2374m062,12
3090m687,4
3083p017,8
3135m035,9
3239m460,11
3425m462,10
3521p042,5
3523p057,7
3548p087,9
3548p175,5
0339m110,11
0331m122,5
0307m177,11
0319m197,6
0543m402,32
0540m642,10
0544m602,10
0925m322,7
0933m505,10
1181p245,7
1157p320,10
1717p120,9
1727p320,3
1776m045,3
1776m082,5
1793m160,6
1796m162,10
1777m215,2
1761m287,9
1779m370,7
2302p227,6
2380m107,12
2687p217,25
2652p230,3
3054m642,21
3208m410,7
3216m420,8
3248m610,9
3416m435,5
0308m030,8
0344m162,12
0323m202,9
0304m212,11
0344m415,2
0522m270,5
0534m260,5
0535m375,9
0934m547,2
1703p137,8
1761m282,6
1765m337,2
1778m397,50
3043m462,4
3509m327,4
3507m397,3
3532m495,9
3533m595,8
3561p042,10
3578p137,2
3580p190,58
3595p260,10
0248m362,10
0340p167,3
0300p280,12
0382m045,3
0822m460,8
0893m230,5
1479m097,6
1456m220,7
1529p067,7
1884m075,8
1849m067,9
1861m065,4
2271p217,7
2276p267,4
2495p282,4
2483p307,6
2526m007,13
2996m522,13
3451m005,37
3455m072,11
3469m147,4
3581m425,2
3564m675,1
2155p092,4
2174p295,8
2189p327,5
2757p300,12
3002m652,9
3388p095,6
3418m030,10
3406m125,9
0025m507,6
0023p015,3
0212m172,5
0439m115,5
0435m125,3
0430m187,12
0412m312,12
0415m380,4
0448m440,3
0969m455,5
1350m080,8
1303m065,5
1350m132,3
1671m817,79
1672p215,3
1753p090,6
2144p275,10
2162m107,14
2172m140,9
2170m200,1
2584m745,9
2592p317,5
2971m612,12
2978m705,8
3121m652,10
3138m810,6
3101p057,5
3135p075,11
3349m070,4
3374m120,1
3407p075,7
3407p080,6
3403p100,13
3408p165,40
3426p260,14
0116p135,2
0133p197,10
0183m030,12
0161m032,5
0181m415,1
0165m432,5
0166m570,5
0565m282,12
0589m310,5
0579m562,8
0568m642,3
0628m287,10
0613m302,7
1474p277,7
1459p315,4
1755p230,12
1829m265,4
2026m262,10
2548p330,8
2816m752,4
3256p065,10
3303m537,6
0096p017,4
0064p245,10
0403m475,4
0401p037,5
0537m052,2
0519m145,2
1575p067,3
1582p257,5
0787p037,1
0809m295,5
1282m072,4
1669m095,5
1986p092,3
2912m557,2
2897m777,12
3379m495,9
0141m042,8
0126m035,4
0137m240,3
0104m415,2
0263p082,10
0325m797,8
0329p040,4
0568m135,6
0746p007,7
0756m267,5
0791m290,4
1382p057,8
1350p100,8
1351p085,13
1436m065,6
1419m130,4
1612p117,4
1630p187,6
1646p182,9
1625p245,4
1637p262,3
1639p302,3
2069p090,1
2077p052,9
2069p277,1
2096p330,3
2112m055,6
2103m182,8
2113m192,6
2122m185,13
2136m162,6
2493m005,18
3118m537,3
3491p025,3
0084m355,1
0225p137,7
0263m017,7
0259m147,5
0561m782,7
0649m612,6
0675p047,9
1304p320,10
1358p000,7
0433p055,10
1868m267,9
1875p112,11
1911m025,5
1907m080,1
1910m112,12
1911m130,5
2362p287,3
2893m470,14
2859m627,14
3312m742,4
3322p095,4
3336p070,9
3342p102,6
3504p345,2
3563m097,9
0066m225,4
0358m215,6
0357m525,6
0459m292,8
0458m327,4
0474m492,4
0497m585,3
1446p007,6
1599m120,7
2221p170,3
2254m290,7
2279m332,14
2282m322,19
2383p005,11
2376p065,9
3188m040,8
3154m082,8
3274m390,5
3476p112,6
3543m077,1
0042m235,5
0638m555,3
0618p017,20
0666p115,11
0747m080,6
0727m122,9
0707m152,11
0724m305,9
1008m642,6
1228p082,16
1203p120,4
1234p342,1
1642m065,8
1644m090,2
1641m175,2
2104p042,19
2107p055,8
2118p105,4
2105p315,4
2164m047,2
2181m040,6
2181m010,14
2161m275,2
3117p072,7
3358m040,7
3419m745,5
0158m092,3
0190m555,3
0197m642,1
0569m495,9
0645m072,8
0623m170,7
1463p227,6
1490p317,7
1546m232,11
1541m325,2
1597m870,59
1582p145,5
1582p240,2
1574p282,9
2158p290,2
2235m310,2
2344m115,8
2831m535,7
3202m077,6
3218m072,9
3438m042,16
0014m520,2
2028p190,13
2051m012,1
0448m137,11
0399m265,5
0423m290,6
2404p042,7
2401p060,6
2429p142,6
2449p127,9
1350m155,4
2652p272,8
1655p050,4
1650p120,7
1754p150,6
3027m202,4
3517m365,7
3522m405,5
3526m435,6
3506m405,3
1753p332,5
1822m155,3
3293p082,12
3294p092,11
3314m410,4
3572p180,6
3572p177,8
0266m290,2
0348p310,9
0366m155,9
0073p022,6
0059p065,8
0087p162,5
0076p205,10
0808m402,7
0824m485,4
0180p082,1
0446m597,7
0428p005,1
1399p140,4
1404p327,7
0814m082,7
1506p275,12
1034m660,58
1267m070,3
1264m762,9
1283p000,6
1263p197,5
1290p187,5
1672m377,12
2238p285,4
2213p262,7
1972m305,8
1993m377,4
1975m420,4
2291m195,5
0108m802,13
2353m205,13
2394m252,12
2359p100,3
2359p062,13
0496m032,4
0463m007,8
2723p192,5
2737p252,7
2742p290,5
0775m470,6
3266m072,5
3283m445,7
1462p047,8
1483p040,3
3450p327,10
3516m017,3
1739m135,11
1715m300,7
0050m360,16
0368p092,4
0359p240,2
0664p057,26
0703m070,4
0706m245,6
1210m832,10
1207p157,5
1842p322,6
1856m022,4
2298p027,5
2250p057,8
2292p150,6
2270p297,3
2493p317,5
3164m412,13
3190m557,10
3477m217,9
3591m452,2
3573m650,6
3590m660,2
3574m757,3
0308m650,3
0564m062,6
0697m040,7
0769m057,6
1371p307,17
1610p110,4
2096p027,19
2053p165,8
2144m080,32
2148m117,7
2108m210,6
2100m235,19
2109m280,11
2471m152,11
2600p102,14
2601p117,4
3133m450,3
3132m467,8
3253m850,8
3230p227,12
3496m557,6
0080m407,8
0094m610,9
1808m417,9
1813p002,8
1823p035,3
1909p285,5
1969m107,26
2344p082,11
2323p055,5
2304p220,8
2341p280,5
2357m047,7
2386m110,76
2667m835,6
3434m515,8
3546p257,14
0225m642,5
0244m637,4
0209m752,6
0215p230,40
0228p300,7
0227p292,3
0259m050,2
0276m080,3
0675p045,5
1348p107,6
1320p192,4
1313p330,5
1365m042,5
1352m132,5
0276p325,5
0343m065,34
0305m177,4
0346m437,6
0518m407,7
0914m537,7
0927m600,7
1167p210,4
1758m037,9
1755m220,3
1876p065,7
1896p137,49
1907m100,5
1903m125,4
2380p285,10
2445m227,29
2858m455,20
3271m535,5
3563m042,10
3581m092,5
3593m060,6
0012p210,6
0068m005,9
0076m005,7
0088m010,6
0380m217,10
0388m220,4
0471m255,4
0453m340,6
0476m370,7
0465m470,4
1076p295,6
1084p275,1
1511p335,7
1588m005,7
1819p317,7
1888m010,8
2177p127,7
2220m267,19
1913m365,6
2349m172,9
2316m215,17
2256p212,7
2298p340,2
3024m675,13
3204m082,2
3250m105,5
3356p087,6
3393p207,12
3417m062,8
3436m142,2
0014m747,11
0246m167,9
0242m155,7
0207m500,1
2466p127,5
3153m502,6
3156m595,6
3483m010,4
3553m592,6
0436m200,4
0586m097,5
0979m660,8
0650m050,3
0686m302,4
1267p272,7
1305m087,7
1314m052,5
0746p027,10
0772m137,2
0778m175,5
1673p010,5
1672p080,3
1656p285,5
1381p062,10
1350p070,4
1436m022,4
1761p022,12
1770p122,3
1617p075,8
1601p182,6
1619p230,6
1612p337,5
2104p172,5
2111p277,8
2176m037,7
2179m292,6
2560p122,4
2552p252,5
2634m780,28
1967m217,1
1996p280,10
1949p325,7
2944m420,93
0141m350,3
0113m427,8
0147m480,8
0127m562,5
0407p080,12
0962m332,1
1461p185,2
1741m295,3
3110m847,18
3385m285,4
3351m320,3
3438p030,2
3412p125,6
3444p130,5
0118p110,6
0121p317,12
0168m007,6
0180m550,3
0187m645,4
0586m305,9
0586m480,5
0551m595,8
0553m617,13
0643m052,6
0613m272,6
1454p250,3
1467p232,4
1548m260,8
1570p102,4
1844m120,10
1826m277,8
2515p135,5
2518p275,6
2823m675,4
3275p107,9
3343m375,3
3316m365,11
3344m502,7
3336m577,5
0078p145,22
0408m505,7
0434p045,5
1013m655,8
1268p152,5
1297p197,3
1686m110,7
1681m162,7
1679m280,4
2085p097,6
2072p065,10
2088p130,12
2056p162,7
2116m165,9
2121m230,11
2455m140,11
2611p215,6
3143m090,7
3127m355,12
3456m637,5
0097m280,4
0062m515,12
0064m710,7
0231p245,10
0202p270,9
0206p330,10
0216p310,8
0223p302,26
0571p005,6
0593p002,10
1342p080,9
1326p190,4
1326p232,4
1398m187,9
2040p260,5
2096m082,8
2087m222,40
2061m302,8
2061m362,5
2415p070,6
2424p130,19
3019m160,2
3058m557,27
3523m300,7
3537m305,2
3548m370,6
3506m380,4
3509m455,3
3507m670,8
3561p017,2
0273m250,3
0813m560,7
0863m405,11
1442p190,6
1520p160,6
1807m377,7
1826p027,3
1913p177,4
1918p312,8
1994m035,3
1986m025,6
1993m095,5
1964m070,10
2341p017,7
2328p010,5
2315p172,6
2674p142,17
2668p165,7
3060m677,1
3241m472,9
3202m662,6
0216p037,2
0344m325,11
0516m292,2
0514m352,11
0541m655,4
0948m365,3
0906m375,2
0916m420,5
1159p312,4
1726p005,10
1733p032,13
1706p182,7
1776m085,3
1785m225,4
1884p290,3
1937m087,5
1940m142,4
3291p017,6
3348p147,9
3317p225,9
3507p315,6
3560m320,6
3561m362,5
0030p195,3
0393m385,4
0462m287,1
0498m537,3
1188p005,3
1171p117,9
1438p015,7
1511p315,5
2241p017,8
2227p117,7
2296m247,11
2785m602,15
3185m045,8
3265m040,11
3489p165,6
3539m130,7
0046m072,10
0019m330,3
0027m480,9
0381m855,3
0612m505,11
0647m555,6
0628p022,50
0634p032,14
0716m100,7
0704m187,5
0704m305,6
0741m380,7
1208p282,9
1601m182,10
1836p235,4
1804p247,5
1831p255,7
1890m220,6
1908m215,6
2300p222,4
2292p245,15
2985m300,23
2988m472,7
2960m527,7
3159m672,5
2158p012,16
2172p250,6
2198p285,15
3496m315,7
3486m425,5
0275m735,4
0262p105,11
0288p127,4
0325m455,15
0563m025,3
0572m032,5
0689m042,7
0723p007,1
0796m180,10
1375p182,7
1388p192,7
1421m010,10
1633p015,7
1637p125,4
1624p210,7
1625p267,4
1648p337,5
1680m050,14
2209m100,5
2219m300,8
2331m065,3
2305m170,7
2337m282,17
3165p095,11
3203m040,6
3218p000,13
3371p192,2
3403m092,6
3400m142,10
0012m607,4
0040m702,8
0046p002,7
0206m100,6
0201m210,9
0219m235,7
0245m215,5
0233m412,4
0438m012,6
0399m120,15
0436m190,3
0431m272,2
0438m330,5
0432m305,3
0408m355,7
1277p305,4
1696p040,2
1686p002,2
1664p217,4
1698p290,5
1699p280,5
1654p255,8
2118p290,2
2124p310,8
1755p292,6
1772p312,2
1813m067,7
1843m185,5
2046m250,4
2515p115,8
2520p310,4
2501p325,4
2171m195,5
2191m200,13
2155m337,7
2187m335,15
3370m400,5
2038m862,7
2037p070,4
2009p062,6
2034p332,5
3443p117,8
0132p135,5
0138p247,16
2058m182,7
2089m232,8
0171m285,5
0169m545,5
2409p097,2
2405p105,9
0554m152,7
0559m282,5
0588m352,1
0572m477,4
0588m627,9
0619m085,4
1479p250,6
1522m105,7
1549m135,9
1541m255,1
3035m460,6
3031m560,5
1568p092,5
1586p157,11
3534m420,4
3504m422,5
0268m455,6
3282p157,5
3313m027,8
3346m070,6
0335p252,5
0370m200,8
3312m397,6
3343m427,1
3302m697,7
3336m687,4
0815m540,3
0100m822,13
0073p217,4
1418p250,3
1436p245,2
1424p335,6
1453m125,18
1537p127,9
1506p165,4
1511p202,6
0181p097,5
0161p112,10
2053p012,4
2064p090,3
0520m197,8
2146m145,30
2146m175,1
2126m165,12
1299m060,3
1278m770,17
1250p105,5
1260p190,6
2435p267,13
1660m060,4
1661m220,6
1667m310,6
1686m320,7
2640p325,1
3144m422,7
1992m255,11
1983m400,15
3223p222,186
0146m040,5
0113m405,5
0143p037,5
0126p042,13
0408p180,17
0400p180,9
0481m040,7
1487p055,1
1715m062,15
1750m277,11
1910p272,6
1901p322,3
1971m005,6
2344p217,26
2684p182,9
3064m740,4
3090p070,14
3111m017,5
3240m687,5
3421m485,7
3501p230,48
0233m617,3
0218p030,5
0323m277,10
0942m320,9
0939m577,10
1198p177,3
1236m737,26
1757m317,3
0281m160,1
0251m187,6
0684m610,7
1116m502,18
1132m710,3
2224p202,7
2218p220,5
2296m002,5
2376m197,9
2400m217,5
2354m207,32
2352p042,11
2365p070,9
2374p097,4
3198m100,2
3479p095,5
3465p207,11
0026m122,6
0391m740,3
0380p230,6
0616m557,7
0696p102,9
0734m035,11
0740m372,7
1003m487,15
1259m045,5
1940m105,7
2381p145,6
2853m490,5
2890m515,11
2866m640,8
3261m612,5
3306p025,15
3313p175,9
3306p215,9
0026p107,13
0097m090,6
0092m247,3
0098m230,9
0375m300,12
0355m567,5
0458m285,1
0480m670,6
1183p092,3
1574m115,4
1843m337,5
1804m307,2
1838p025,6
1934p055,10
1946p240,7
1934p230,9
2325p112,9
2315p267,5
2323p295,6
2321p335,2
2658m745,9
2668m740,8
3090p087,4
3217m562,6
0222m637,4
0244p060,6
0316m030,7
0340m167,2
0348m172,5
0310m175,45
0533m305,10
0516m480,9
0917m325,8
0927m342,11
0922m427,9
1693m855,3
1743p092,4
1762m162,3
1754m257,12
1890m122,6
1896m150,9
1858m230,6
1946m262,3
1914m392,7
2270p105,5
2274p325,5
2303m010,7
2315m045,8
2466p122,13
2968m462,1
3185m687,4
3461m035,4
2114m212,7
2413p337,5
2441p330,2
0297m722,1
0262p092,18
0312m525,9
0595m045,12
0559m147,9
0613p110,15
0660m100,5
0688m285,4
0677m382,6
0708p022,15
0728p075,9
0791m082,10
0777m320,10
1376p282,5
1383p265,4
1441m010,6
3126m450,8
3121m480,5
3133m535,7
3236p017,106
3234p090,3
3216p200,11
3245p287,7
0076m430,3
0586p080,14
1617m835,14
0650m662,5
1144m650,6
1348p015,9
1313p277,8
1381p010,7
2004p167,4
2004p345,1
2236p015,8
2212p045,4
2234p182,12
2238p255,5
2231p327,8
2055m137,4
2066m197,8
2088m285,7
2084m392,9
2420p115,13
2698p265,5
3007m222,67
3049m467,8
3062m415,8
3085m540,5
3544m457,5
3583p140,2
3555p307,8
2274m032,8
2291m265,4
2710p222,10
2725p300,12
3158m062,8
0262m327,6
0290m330,7
0348p070,4
0342p130,3
0323p162,11
0379m052,3
0896m400,7
1491m010,2
1476m105,4
1493m200,5
1519p167,9
1505p205,15
1538p257,4
3256m007,9
3259m420,6
3473p287,7
3466p337,5
3508m037,13
0382p185,2
0599m632,17
1985m227,4
1974m360,5
1971m375,4
1981p002,8
1959p057,9
1982p225,3
2899m522,6
2906m592,10
3350m515,9
3360m625,7
3354m690,6
0099m077,13
0112m150,9
0148m472,5
0498m057,1
0477m072,3
0484m190,5
0479m192,4
0749m387,7
0781m445,4
1109p190,50
1138p185,10
1100p227,7
1104p277,14
1465p132,4
1738m002,2
1726m402,6
2239m360,17
2324m200,11
0697p067,52
0677p062,12
0716m317,10
2827m492,7
2817m565,8
1239p095,8
1227p200,2
1252m032,2
3178p007,7
1628m300,3
3366p117,3
3363p192,6
3354p297,4
0233m242,4
0403m027,4
0411m027,3
0426m035,2
0404m070,4
0427m102,3
0980m622,5
1696p002,7
1693p002,6
1687p095,3
1781p050,3
1767p160,7
1764p160,12
2109p045,3
2127p155,14
2190m235,19
2167m282,4
2554p145,6
2581p287,14
2593p272,7
2576p260,2
3408p007,5
3414p075,5
3426p132,3
3436p105,5
3433p142,4
3415p180,13
0108p125,6
0199m055,5
0191m267,4
0175m367,3
0600m432,3
0594m600,6
0636m147,4
0620m370,20
1588p017,1
1556p010,7
1584p277,2
1816m042,5
1814m170,6
2004m265,6
2022m472,26
2501p090,8
3271p065,7
3285p267,11
3286p255,9
3303m397,6
0067p192,5
0069p230,5
0196p020,9
0179p147,8
0152p202,10
0420m472,4
0410m537,5
0533m167,8
0841m230,11
1036m715,35
1275m835,62
1272p135,7
1264p157,11
1660m062,3
1859p102,4
1946m060,3
2372p207,7
3254m665,7
3303p185,15
3551m050,5
3559m327,2
0039p122,9
0027p167,19
0028p322,124
0373m345,3
0394m310,13
0489m342,2
0481m667,4
1069m625,6
1192m740,8
1446p075,5
1591m322,2
2078p020,1
2068p070,4
2119m245,7
2623p102,26
2642p247,2
3118m105,11
3238p035,3
3229p055,5
3201p092,4
3211p070,4
3463m470,5
3482m575,9
3464m657,7
3499m780,4
3490p050,7
0098m572,4
0291m117,7
0651p020,8
1106m490,6
1304p325,8
1326p305,4
2035p140,15
2019p102,5
2425p117,9
2670p327,6
3000m445,13
3065m480,7
3535m297,6
3551p175,3
0255m517,3
0274m592,8
0310p125,21
0375m065,5
0848m370,5
0837m487,9
0821m615,4
0849m187,8
0890m275,5
1426p190,6
1399p287,3
1410p290,3
1454m092,3
1502m807,8
1522p197,5
1820p217,3
1847p292,5
1834p340,3
1945m212,1
2274p250,6
2460p202,10
3160m437,4
3175m645,12
3182m757,14
3190m805,14
3459m152,6
0263p140,4
0277p127,6
0293p147,15
0597m112,4
0658m072,6
0665m085,8
0656m102,4
0694m152,6
0677m262,8
0769m055,4
1387p085,11
1367p117,7
1409m062,12
1448m125,3
1634m862,14
1631p012,2
1770p257,7
1795p287,7
1766p322,3
1801m092,6
1836m205,6
1815m280,7
2540p052,9
2512p125,3
2508p110,21
2516p182,1
3255p162,8
3311m135,4
0051p095,9
0075p120,5
0098p257,7
0089p315,7
0425m627,4
0450m735,10
0436p027,7
0513m010,6
0533m187,9
0505m230,5
0811m190,3
1247m745,11
1270p132,8
1686m117,15
1674m365,7
2111p012,3
2143p072,40
2125p187,5
2141p202,2
2144p222,4
2129p297,6
2171m040,12
2197m102,9
2186m240,11
3393m032,6
3373m087,5
3383m270,3
3378m277,7
0163m245,2
0199m265,2
0150m277,6
0196m362,5
0192m592,5
0568m332,4
0560m527,8
0614m082,6
0609m305,8
1533m120,7
1539m135,8
1561p317,1
1989m420,78
3379m545,6
3393p005,5
0109m187,4
0145m472,5
0486m002,7
0450m082,8
0497m110,4
0452m100,2
1465m805,13
1464p172,5
2166p012,5
2164p292,3
2202m057,5
2208m280,5
2217m377,19
2331m190,5
2314m207,9
2780m757,5
2760p317,9
3049m645,9
3008m650,3
1835m357,3
1821p002,3
1819p117,2
1899p050,8
1916p212,5
1936p230,4
2302p072,13
2345p125,2
3222m447,6
3207m450,6
3212m635,10
3411m440,5
3508p280,4
0245m522,4
0241p032,7
0232p055,3
0328m250,7
0344m257,6
0501m255,7
0527m487,9
0544m475,7
0905m302,7
0924m307,29
1187p220,11
1744m862,2
1722p115,6
1749p142,6
1717p172,11
1730p180,10
1762m137,6
1762m175,9
2213p240,9
2268m190,7
2274m220,10
3300m060,1
3533m020,5
3518m015,7
0016m077,2
0004m225,6
0390m712,11
0387p285,4
0396p292,2
0748m027,9
0720m180,8
1214p277,3
1248p282,3
1602m077,7
1627m190,6
1606m322,6
1642m370,30
3206m092,46
1884m412,4
3394p150,6
3373p200,6
3405m062,6
1926m050,6
1947m137,4
0025m640,12
0012m845,6
0031p097,5
2386p162,3
0248m005,7
0204m232,3
0209m365,5
0203m480,3
3308p112,11
3344p207,6
3342p222,11
0421m167,6
0408m212,6
0412m282,4
0422m295,6
3558m025,5
3558m110,3
0974m532,12
0006p252,8
1297p262,9
1325m032,14
1304m055,28
0372m207,3
0375m572,6
1429p065,5
1680p127,11
1679p155,9
1756p020,10
1788p110,4
2258m067,7
2282m202,6
2300m222,6
2772m587,12
3255m045,7
3260m147,7
3277m345,4
3252m440,7
3548p000,4
0397p050,5
0377p182,6
0603m540,7
0616m555,11
0723m015,6
0725m240,11
0700m345,11
1231p015,18
1276m027,8
1610m065,6
1628m147,6
1599m252,5
1801p270,7
1890m232,8
1899m237,8
1923m202,5
2287p127,7
2476p025,12
2460p182,6
2484p152,5
2455p215,14
2994m297,16
2984m402,2
3159m442,5
3559m545,61
3583m580,2
1879m332,7
1890m360,5
1849m390,6
1879p212,3
2385p282,10
2438m007,9
2408m247,59
0289p160,4
0275p257,6
0344m575,5
0344m660,5
0549m127,6
0650m152,6
0651m297,5
1394p342,5
1407m047,6
1429m087,7
1399m142,7
1635p050,4
1599p087,7
1602p145,6
1645p300,1
1645p337,10
2859m557,8
2866m802,8
3316m735,5
3548p315,9
0036p227,7
0066m025,3
0085m122,9
0359m292,8
0391m350,4
0357m520,8
0364m580,8
1552m070,2
1591m152,6
1593m330,5
1839p137,5
1915p162,3
2326p032,6
2310p267,4
2356m055,17
2371m145,5
2659m722,12
3053m660,12
3108m005,12
3206m430,6
3201m477,6
3413m572,7
3447m590,5
0245m550,5
0269p320,10
0529m370,5
0942m640,8
1718p080,7
1748p090,4
1781m065,6
1796m095,5
2079p140,8
2108m197,9
2141m222,5
2616p102,7
2622p255,7
3225p102,11
3471m552,7
0200p120,10
0244p205,8
0241p265,9
0687m562,6
0683p030,15
0668p030,6
0702m435,4
1098p335,5
1312p152,8
1324p165,9
1371p012,7
2003p150,8
2001p347,3
2077m197,8
2418p075,5
2424p085,5
2418p115,7
2433p155,7
2417p225,12
2655p297,10
2673p312,5
2726m677,5
3040m510,18
3507m465,4
3519m485,8
3596p025,4
3568p225,9
0392m052,1
2150p332,7
2157m057,6
2174m082,3
2193m067,4
2182m105,6
2161m217,31
2189m257,7
3114m627,4
3116p022,30
3139p057,9
3398m020,7
3357m427,4
3402p075,1
0122p145,8
0157m167,9
0184m202,4
0177m230,3
0172m522,4
0167m750,9
0578m242,8
0557m262,5
0594m477,8
0624m210,4
1523m087,8
1548m122,4
1508m275,11
1581p147,6
1579p272,2
1563p292,6
1560p270,5
0845m487,3
0820m525,3
0895m362,8
1509m800,8
1519p110,7
1501p260,3
1957m240,17
1969p047,3
2899m380,14
3385m590,2
0108m210,12
0139m297,6
0109m652,2
0114m662,3
0127m665,3
0144m807,11
0428p197,8
0466m007,5
0469m070,7
0762m452,6
1731m005,8
1745m077,3
1741m337,9
2208m170,9
2217m310,8
2335m092,17
2329m290,12
3070m065,9
3198p097,4
3225m125,10
3368p155,7
3381p230,8
3366p222,3
3378p290,6
0032m650,5
0043p022,5
0203m390,1
0406m025,11
0408m142,5
0873m485,15
0895m547,9
1683p030,5
1697p152,7
1693p190,3
1695p232,6
1660p340,1
1824m285,7
2008m255,9
2011m297,7
1796p045,1
1755p137,6
2543p170,5
3268p147,7
3296p235,32
3339m065,7
0055p140,4
0071p160,8
0171p172,8
0493m810,2
0516m067,2
0755p077,3
0815m152,7
1260p065,6
1659m152,5
1696m362,8
1689m390,7
2294m120,9
2351p002,6
2356p097,5
2778m625,4
3291m007,8
3490p075,12
0001m292,2
0007m305,5
0368p235,5
0367p250,6
0601p010,12
0701m055,9
0715m065,11
0703m322,9
1018m560,2
1210p175,5
1216p305,6
1258m012,14
1625m177,6
2161p105,11
2174p217,7
2185p245,8
2152p307,6
2190p342,8
2248m125,5
2224m212,8
2228m272,7
2328m240,20
2326m285,16
1806m252,8
2012m167,4
2526p015,10
2517p157,17
2523p232,6
2526p340,8
3031m625,8
3194p157,11
3226m070,8
3228m102,8
3438m022,19
3433m027,8
0010m550,10
0042m817,8
3321m022,5
3310m455,5
3337m502,9
3315m632,7
0075p320,3
0094p342,3
0250m137,8
0355p307,12
0354p305,6
0427m247,6
0854m450,21
1340m787,11
1688p060,4
0169p055,2
0163p140,7
0158p182,5
0168p297,8
0477m810,6
0549m172,26
0546m202,13
0839m217,4
1257p087,7
1296p060,6
1677m095,7
2113p007,3
2149m052,7
2587p325,10
2594p305,15
2995m635,11
3134m635,5
3388m050,7
3352m337,4
3434p085,8
0182m185,3
0199m407,6
0183m487,2
0589m320,5
0588m390,2
0582m397,2
0628m012,5
0618m095,8
0631m180,8
1475p327,4
1549m077,4
1578p050,5
1563p037,4
2001p022,4
2023p077,2
2024p057,5
2038p117,9
2016p125,5
2098m225,9
2093m350,52
2412p062,9
2415p240,5
2691p315,5
2721m692,16
3012m587,8
3562p327,6
0257m342,7
0262m400,2
0265m450,10
0282m502,2
0311p222,7
0342p267,4
0812m575,9
0898m190,10
1495m052,6
1490m115,7
2061p267,3
2136m245,6
2419p262,5
2641p145,11
2633p287,4
3239p092,9
0088m272,2
0071m315,10
0061m372,4
0090m410,10
0074m542,8
0092m507,3
0054m522,11
0094m590,3
0227p110,14
0226p230,6
0280m075,6
0658m475,7
0655p047,13
1124m482,12
1329p052,5
1341p105,9
1308p262,2
1315p315,15
1949p075,3
1957m127,7
2341p245,7
2388m060,11
2669p135,9
2676p245,7
3512m827,22
3513p022,1
3527p280,5
0228m520,2
0244p040,4
0348m295,5
0529m365,4
0505m550,4
0910m220,3
1188p265,8
1177p337,9
1231m025,1
1212m725,7
1243m762,40
1727p250,9
1778m052,20
1763m220,1
1758m295,5
1789m342,33
1840p162,4
1898m020,5
1870p112,9
1881p137,6
1894p162,7
1870p207,12
1898p255,7
1908m035,4
2383p152,5
2861m615,16
1901m230,11
2289p205,3
2451p137,6
2482p285,2
3277m505,3
3262m645,11
3173m447,13
3169m710,5
3438p312,10
3475m085,5
3573m655,7
0259m782,17
0259p122,7
0350m650,3
0526p002,1
0579m100,5
0573m130,7
0654m037,6
0668m020,43
0690m137,19
0666m295,1
0678m270,5
0782m205,11
1375p202,13
1368p272,1
1424m062,4
1444m057,7
3566m047,7
3589m315,6
1638p052,3
0006p165,5
0038p292,4
0045p322,10
0082m107,14
0100m120,3
0097m105,10
0364m337,7
0387m402,3
0392m450,4
0381m565,17
0369m567,6
0477m270,3
0473m252,4
0495m482,1
0467m512,6
1964m345,7
1992m372,47
1967p085,8
1989p055,5
1959p190,2
1963p172,4
2018m010,7
2907m545,17
2938m647,15
3389m480,5
0116m365,7
0148m432,4
0123m605,5
0125m697,7
0104p080,7
0448p060,17
0434p072,9
0431p087,7
0476m125,6
0769m420,7
0760m485,7
1496m360,14
1452p192,2
1078m590,10
1186p057,7
1425m155,23
1583m017,13
1560m047,7
1577m285,8
2178p190,6
2165p212,9
2178p342,3
2249m075,6
2345m077,15
2315m280,6
2317m322,10
1973m277,9
1994m317,11
2003m087,5
2027m057,2
2844m517,11
3044m697,5
3201m090,11
2934m515,5
3364m712,6
3370p042,14
0137m087,9
0103m132,3
0118m270,4
0098m372,6
0120m427,5
0148m647,8
0140p082,7
0399p072,6
0458m060,9
0475m187,3
0003m710,5
0011p010,5
0212m057,6
0249m095,6
0418m022,4
0437m045,4
0404m075,7
0411m160,10
1110p327,8
1463p080,3
1498p107,7
1481p142,8
1733m360,6
1701m367,8
1749m405,4
0982m610,11
1691p207,6
2280m055,5
2271m150,10
2370p072,6
2792m545,22
3155m042,43
3198m132,15
3485p070,9
3483p172,7
3471p277,11
3499m102,6
0008m120,7
0036m237,15
0023m367,4
0007m362,9
0384p150,1
0389p282,1
0618p030,5
0649p065,3
0732m370,10
1204p087,4
1214p150,4
1246p192,4
1644m325,10
1886m042,1
1856m052,9
1889m162,3
1858m165,6
1867m202,9
1925m322,8
1915m397,6
2261p032,5
2261p042,4
2297p052,9
2300p205,6
2293p255,6
2484p212,17
2488p227,4
2499p287,7
2466p320,5
2988m217,5
2971m430,9
3471m447,10
3586m515,6
0267p095,6
0272p062,8
0256p052,4
0598m027,7
0598m140,10
0653m057,9
0750m050,13
0787m077,6
0783m115,6
1360p272,3
1384p337,14
1386p340,7
1421m012,10
1433m140,9
1625p315,5
1844m362,22
1829m375,3
1813p042,12
2331p012,4
2304p122,2
3100m740,5
3205m425,10
3223m517,9
0245m745,6
0302m157,5
0317m277,7
0328m352,13
0340m360,4
0544m337,15
0505m390,10
0538m650,44
0942m497,3
