RA,DEC,BRICKNAME,FLUX_G,FLUX_R,FLUX_Z,FLUX_W1,TYPE,g_mag,r_mag,z_mag,w1_mag,r_minus_z,z_minus_w1,is_lrg_v1,is_lrg_v2,is_lrg_v3,is_lrg_v4,is_lrg_v5,phase3_ranking_mode,region_id,phase3_region_rank
34.85753004821841,-14.984736727331226,0347m150,0.7775758,3.2482936,8.6768465,26.335579,SER,22.773143173091476,21.22086179609985,20.154095213171107,18.94864282594824,1.066766582928743,1.2054523872228664,False,False,True,True,True,total_lrg_v3,396,3
34.858688371726714,-14.941624639804045,0347m150,1.0462605,5.984395,18.327269,42.0732,DEV,22.450900451062985,20.557449366546443,19.34225563794046,18.439986132153873,1.215193728605982,0.9022695057865882,False,False,True,True,True,total_lrg_v3,396,3
34.859844696514834,-14.927907205101219,0347m150,0.6358443,4.0941215,16.689005,49.191696,SER,22.99162306057156,20.969598194271907,19.44392389469502,18.270270505948435,1.5256742995768882,1.1736533887465832,False,False,True,True,True,total_lrg_v3,396,3
34.86282579633338,-14.924250341553394,0347m150,0.9525217,3.191441,10.780866,26.357805,DEV,22.552812824766903,21.240032929737133,19.918365913206173,18.94772688794504,1.3216670165309594,0.9706390252611321,False,False,True,True,True,total_lrg_v3,396,3
34.86591339924351,-14.9394682850042,0347m150,0.8168642,2.8775392,8.013564,20.912407,REX,22.7196253524163,21.35244689432793,20.24043571074034,19.198989947544653,1.1120111835875903,1.0414457631956857,False,False,True,True,True,total_lrg_v3,396,3
34.865940935690304,-14.968802768364762,0347m150,2.1830502,6.809624,16.448692,43.939503,EXP,21.652340715620294,20.417192137434743,19.459671557356515,18.392862156254477,0.9575205800782278,1.066809401102038,False,False,True,True,True,total_lrg_v3,396,3
34.86842637008511,-14.983919011778271,0347m150,0.14469148,0.90507144,7.1811996,40.398354,DEV,24.59889258630681,22.60829285136179,20.35950751240754,18.484090835190173,2.2487853389542494,1.8754166772173662,False,True,True,True,True,total_lrg_v3,396,3
34.876269253900276,-14.985135226518572,0347m150,0.14668286,1.0846024,7.507774,37.812275,DEV,24.584051588399923,22.411823641328887,20.31122204051355,18.55591798253474,2.100601600815338,1.7553040579788082,False,True,True,True,True,total_lrg_v3,396,3
34.882009412294906,-14.966763950032677,0347m150,1.9220386,8.327895,22.700743,60.31519,SER,21.79059476211757,20.19866187642217,19.109899833383132,18.048933260892717,1.08876204303904,1.0609665724904147,False,False,True,True,True,total_lrg_v3,396,3
34.890910306009545,-14.9726196525783,0347m150,0.49734813,2.0805392,8.360545,33.38817,DEV,23.258348777150147,21.704560228990506,20.194413507491078,18.69101851389737,1.510146721499428,1.5033949935937088,False,False,True,True,True,total_lrg_v3,396,3
34.89304524082445,-14.958838597809196,0347m150,0.14034659,1.1215025,7.6134214,33.03011,DEV,24.631995362873703,22.375499366869388,20.296050323042447,18.702724969485217,2.0794490438269406,1.5933253535572298,False,False,True,True,True,total_lrg_v3,396,3
34.893443549143655,-14.883927577706812,0347m150,2.392344,9.835192,22.97607,52.65459,SER,21.552940931198695,20.018042923873672,19.096810616639754,18.196409398886473,0.9212323072339181,0.9004012177532807,False,False,True,True,True,total_lrg_v3,396,3
34.898876809773185,-14.899409474700455,0347m150,2.9998233,13.555428,33.53377,78.608765,DEV,21.30726080342532,19.669716949500746,18.686293997728765,17.761322571725877,0.9834229517719812,0.9249714260028874,False,False,True,True,True,total_lrg_v3,396,3
34.91209868250243,-14.979433041191898,0347m150,1.2847965,3.165238,9.045863,28.529472,EXP,22.22791415785984,21.248984105636644,20.108874966684215,18.861765651223234,1.140109138952429,1.2471093154609818,False,False,True,True,True,total_lrg_v3,396,3
34.863795783110916,-14.679561693474104,0349m147,0.45588076,2.5236094,9.762606,33.83237,DEV,23.35287183822834,21.494944659069667,20.026085631084612,18.67666892135425,1.4688590279850544,1.349416709730363,False,False,True,True,True,total_lrg_v3,396,3
34.864629071223206,-14.727855628159332,0349m147,0.58813906,3.2475276,7.7725525,21.608673,REX,23.076299947492238,21.221117873394967,20.273590840905023,19.163429751568728,0.9475270324899441,1.1101610893362945,False,False,True,True,True,total_lrg_v3,396,3
34.86663813351948,-14.651874909651426,0349m147,0.32856542,1.3733294,7.0901203,22.088425,DEV,23.708445369212892,22.15556320555017,20.373365987522988,19.13958814083776,1.7821972180271821,1.2337778466852285,False,False,True,True,True,total_lrg_v3,396,3
34.86794659217224,-14.858531474363533,0349m147,0.53440833,3.636341,12.934527,56.67029,DEV,23.180316950605057,21.09833846494828,19.720623587364155,18.116611375908683,1.3777148775841255,1.6040122114554727,True,True,True,True,True,total_lrg_v3,396,3
34.86810236553963,-14.730605405096815,0349m147,0.9130809,2.6918676,10.106438,35.26373,DEV,22.598726888805757,21.424865765993943,19.988504743860773,18.631679408768296,1.4363610221331697,1.356825335092477,False,False,True,True,True,total_lrg_v3,396,3
34.86817311535423,-14.700303090359414,0349m147,2.2751498,8.758204,22.277435,51.849518,SER,21.60747499770668,20.143962301069415,19.130337022298622,18.21313819501006,1.0136252787707924,0.9171988272885621,False,False,True,True,True,total_lrg_v3,396,3
34.86869716686856,-14.859323110077042,0349m147,4.6644154,9.80264,24.135414,64.20907,DEV,20.828006958065956,20.02164237041141,19.04336311252723,17.981009079601595,0.9782792578841786,1.0623540329256365,False,False,True,True,True,total_lrg_v3,396,3
34.86912173904458,-14.680681452762334,0349m147,0.88784885,4.6110964,16.968376,42.728703,SER,22.62915240377597,20.840489499919617,19.42589929206069,18.423200735779957,1.4145902078589252,1.002698556280734,False,False,True,True,True,total_lrg_v3,396,3
34.87164727681281,-14.72735085737841,0349m147,0.43203875,2.891075,13.88633,47.81835,DEV,23.41119323718099,21.347351643499888,19.643531322842996,18.301013494229256,1.7038203206568916,1.3425178286137402,False,False,True,True,True,total_lrg_v3,396,3
34.872838172157564,-14.681485500442434,0349m147,0.5474902,2.8661132,10.027349,30.852201,DEV,23.154059166152905,21.356766657113255,19.997034622032086,18.77678460350174,1.3597320350811692,1.220250018530347,False,False,True,True,True,total_lrg_v3,396,3
34.874712467534295,-14.722322231482057,0349m147,1.623259,3.8043487,8.960327,20.04883,SER,21.974030485926342,21.049299206024536,20.1191903340569,19.24477741488136,0.9301088719676365,0.8744129191755405,False,False,True,True,True,total_lrg_v3,396,3
34.87567411648759,-14.737062670818311,0349m147,1.2180493,3.9801903,11.94773,30.876745,EXP,22.285837844560096,21.000240413836444,19.806786494980052,18.77592121431193,1.1934539188563917,1.0308652806681238,False,False,True,True,True,total_lrg_v3,396,3
34.876426527117715,-14.758508299559224,0349m147,0.62071645,3.1925712,11.068971,27.355015,DEV,23.01776685782668,21.239648533571042,19.88973190730579,18.907407614754945,1.3499166262652516,0.982324292550846,False,False,True,True,True,total_lrg_v3,396,3
34.87653460547195,-14.724707786840659,0349m147,1.211707,3.2855814,8.881506,35.83935,EXP,22.291505961604148,21.208469438243068,20.12878347030799,18.614099638680898,1.0796859679350774,1.5146838316270923,False,False,True,True,True,total_lrg_v3,396,3
34.87662018767461,-14.754938575208321,0349m147,0.22478046,5.75758,15.650865,35.397263,DEV,24.12060363393685,20.59940008435806,19.51365416428261,18.627575806468286,1.0857459200754498,0.8860783578143234,False,False,True,True,True,total_lrg_v3,396,3
34.877402147916754,-14.754275810831704,0349m147,0.36666527,1.9753481,7.472994,27.642347,REX,23.589325548016834,21.760890894287456,20.31626343777744,18.89606270066624,1.4446274565100161,1.4202007371112018,False,False,True,True,True,total_lrg_v3,396,3
34.87791273340501,-14.739044919557651,0349m147,0.49541304,2.5097408,9.583945,31.058964,DEV,23.26258142644487,21.50092780998608,20.046139187072416,18.769532594476708,1.4547886229136644,1.2766065925957086,False,False,True,True,True,total_lrg_v3,396,3
34.87850531532276,-14.73668641373038,0349m147,1.010354,4.6241827,15.928904,127.96052,PSF,22.488816041861778,20.837412538265543,19.49453529145581,17.232310027256702,1.3428772468097314,2.2622252641991096,True,True,True,True,True,total_lrg_v3,396,3
34.882148691355646,-14.670419689031,0349m147,0.33167607,1.771965,7.602277,39.40931,REX,23.69821466619019,21.878862135007257,20.2976408040054,18.51100293922226,1.5812213310018564,1.7866378647831418,False,True,True,True,True,total_lrg_v3,396,3
34.884550816027,-14.689870681952618,0349m147,1.0264246,4.7549524,14.8140335,32.32761,SER,22.471682320710684,20.807134558633944,19.573316693349433,18.726066004113473,1.2338178652845109,0.8472506892359597,False,False,True,True,True,total_lrg_v3,396,3
34.8870453642443,-14.642850596366342,0349m147,0.46262076,2.562059,10.345077,30.566933,DEV,23.336937193992227,21.47852721499016,19.96316572724053,18.786870348863346,1.5153614877496295,1.1762953783771835,False,False,True,True,True,total_lrg_v3,396,3
34.887931639412564,-14.854855152015114,0349m147,0.96421015,3.3584523,10.025052,28.69025,REX,22.53957074984086,21.184652032485683,19.99728340738711,18.855664153483737,1.1873686250985749,1.1416192539033716,False,False,True,True,True,total_lrg_v3,396,3
34.88812751271869,-14.846797835235549,0349m147,1.531004,3.0821955,8.298601,28.79712,REX,22.03755922060734,21.27784953771537,20.202487770208307,18.85162739205241,1.0753617675070615,1.3508603781558968,False,False,True,True,True,total_lrg_v3,396,3
34.888594780744505,-14.7442012518766,0349m147,0.432228,3.074266,14.853495,51.92262,SER,23.41071775926615,21.28064641023599,19.570428390088352,18.211608526923555,1.7102180201476358,1.358819863164797,False,False,True,True,True,total_lrg_v3,396,3
34.888676538427084,-14.68870843925967,0349m147,0.9004501,2.118138,6.9847302,20.537355,SER,22.61385086081125,21.685114332476747,20.389625905135148,19.218638702133322,1.2954884273415992,1.1709872030018253,False,False,True,True,True,total_lrg_v3,396,3
34.89133331887554,-14.84816393104787,0349m147,1.1254356,3.7593439,12.73099,39.342297,SER,22.37169838712041,21.06221987022545,19.73784452252303,18.512850729512508,1.3243753477024214,1.2249937930105226,False,False,True,True,True,total_lrg_v3,396,3
34.89711720853457,-14.634319323544261,0349m147,1.4561088,4.389384,15.897122,76.639656,REX,22.09201542730145,20.893991110634424,19.496703705902707,17.78886613223326,1.397287404731717,1.7078375736694476,True,True,True,True,True,total_lrg_v3,396,3
34.89843911303239,-14.812731140325047,0349m147,1.1196057,3.8681073,9.41412,19.790268,DEV,22.37733728629754,21.031253712797543,20.065550707551747,19.258870814388153,0.9657030052457962,0.8066798931635937,False,False,True,True,True,total_lrg_v3,396,3
34.898684847908406,-14.67027345707916,0349m147,0.62988746,3.20545,10.79068,24.838413,DEV,23.001842591226744,21.235277462963094,19.917377972802427,19.012190379507942,1.3178994901606664,0.9051875932944853,False,False,True,True,True,total_lrg_v3,396,3
34.900018734158905,-14.697418651351772,0349m147,0.5062499,2.23302,7.194264,26.878298,DEV,23.239087613974313,21.627768435221576,20.357534083290528,18.92649559620346,1.2702343519310482,1.4310384870870685,False,False,True,True,True,total_lrg_v3,396,3
34.900514369869,-14.76605613400525,0349m147,0.9571951,2.6330366,6.935207,23.105988,REX,22.547498829556094,21.448857754518368,20.397351446465475,19.090688662556847,1.0515063080528932,1.306662783908628,False,False,True,True,True,total_lrg_v3,396,3
34.900980977912866,-14.696005877761756,0349m147,0.2302914,1.3365047,8.827129,40.728695,SER,24.094305717124993,22.185073775910784,20.135451271651736,18.475248764863554,2.049622504259048,1.6602025067881812,False,True,True,True,True,total_lrg_v3,396,3
34.90309691239564,-14.721421980085312,0349m147,1.39992,5.1318007,12.60334,28.679123,SER,22.134741964941753,20.724325556119435,19.74878585625184,18.856085336375834,0.9755396998675963,0.892700519876005,False,False,True,True,True,total_lrg_v3,396,3
